N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+16 340 3.800E-4 2.810597E-1 1.976560E+1 3.797500E-1 7.407560E+1
1.468000E+10 3.162E+16 340 3.800E-4 2.790500E-1 1.958790E+1 3.791530E-1 7.405460E+1
2.154000E+10 3.162E+16 340 3.800E-4 2.762517E-1 1.934130E+1 3.783270E-1 7.402430E+1
3.162000E+10 3.162E+16 340 3.800E-4 2.724368E-1 1.900660E+1 3.772100E-1 7.398030E+1
4.642000E+10 3.162E+16 340 3.800E-4 2.673775E-1 1.855350E+1 3.757410E-1 7.387080E+1
6.813000E+10 3.162E+16 340 3.800E-4 2.608945E-1 1.799310E+1 3.738710E-1 7.378680E+1
1.000000E+11 3.162E+16 340 3.800E-4 2.529131E-1 1.731080E+1 3.715750E-1 7.368190E+1
1.468000E+11 3.162E+16 340 3.800E-4 2.434984E-1 1.651510E+1 3.687900E-1 7.356420E+1
2.154000E+11 3.162E+16 340 3.800E-4 2.328348E-1 1.561300E+1 3.655330E-1 7.337930E+1
3.162000E+11 3.162E+16 340 3.800E-4 2.211524E-1 1.464770E+1 3.619120E-1 7.320430E+1
4.642000E+11 3.162E+16 340 3.800E-4 2.086460E-1 1.362930E+1 3.578130E-1 7.302420E+1
6.813000E+11 3.162E+16 340 3.800E-4 1.954485E-1 1.255900E+1 3.532690E-1 7.275750E+1
1.000000E+12 3.162E+16 340 3.800E-4 1.816685E-1 1.146930E+1 3.482490E-1 7.251530E+1
1.468000E+12 3.162E+16 340 3.800E-4 1.674471E-1 1.035590E+1 3.426960E-1 7.218720E+1
2.154000E+12 3.162E+16 340 3.800E-4 1.529836E-1 9.253800E+0 3.366020E-1 7.188170E+1
3.162000E+12 3.162E+16 340 3.800E-4 1.385220E-1 8.167600E+0 3.300540E-1 7.145850E+1
4.642000E+12 3.162E+16 340 3.800E-4 1.243201E-1 7.132900E+0 3.228820E-1 7.107880E+1
6.813000E+12 3.162E+16 340 3.800E-4 1.106214E-1 6.153300E+0 3.152430E-1 7.058060E+1
1.000000E+13 3.162E+16 340 3.800E-4 9.763586E-2 5.249500E+0 3.071530E-1 7.001850E+1
1.468000E+13 3.162E+16 340 3.800E-4 8.552742E-2 4.431000E+0 2.986280E-1 6.939490E+1
2.154000E+13 3.162E+16 340 3.800E-4 7.440892E-2 3.705400E+0 2.896780E-1 6.876390E+1
3.162000E+13 3.162E+16 340 3.800E-4 6.434238E-2 3.065500E+0 2.802960E-1 6.799080E+1
4.642000E+13 3.162E+16 340 3.800E-4 5.534384E-2 2.512100E+0 2.705060E-1 6.712060E+1
6.813000E+13 3.162E+16 340 3.800E-4 4.739128E-2 2.039700E+0 2.603190E-1 6.613470E+1
1.000000E+14 3.162E+16 340 3.800E-4 4.043362E-2 1.641100E+0 2.497010E-1 6.501810E+1
