N x
1.5380942E+0 1.2467149E+21
1.5253859E+0 1.2519827E+21
1.5126791E+0 1.2311530E+21
1.4993180E+0 1.2151722E+21
1.4860396E+0 1.2182560E+21
1.4725055E+0 1.2005987E+21
1.4585813E+0 1.1799555E+21
1.4443004E+0 1.1607400E+21
1.4296254E+0 1.2041703E+21
1.4161177E+0 1.2369216E+21
1.4019090E+0 1.2134486E+21
1.3875847E+0 1.1792119E+21
1.3722348E+0 1.1896678E+21
1.3578638E+0 1.2274128E+21
1.3431085E+0 1.2403426E+21
1.3287328E+0 1.2079507E+21
1.3128512E+0 1.1740082E+21
1.2972453E+0 1.1868248E+21
1.2813219E+0 1.1916763E+21
1.2654587E+0 1.1940641E+21
1.2491954E+0 1.1991592E+21
1.2330590E+0 1.1996489E+21
1.2163761E+0 1.1981397E+21
1.1997559E+0 1.1983676E+21
1.1826099E+0 1.1853309E+21
1.1651260E+0 1.1891380E+21
1.1475769E+0 1.1808428E+21
1.1292970E+0 1.1786866E+21
1.1111145E+0 1.2020937E+21
1.0929584E+0 1.2079224E+21
1.0743423E+0 1.1801700E+21
1.0546584E+0 1.1703784E+21
1.0350215E+0 1.1941686E+21
1.0153890E+0 1.1709040E+21
9.9416541E-1 1.1794474E+21
9.7401776E-1 1.1783534E+21
9.5183206E-1 1.1559441E+21
9.2991019E-1 1.1839720E+21
9.0774151E-1 1.1750056E+21
8.8437417E-1 1.1749359E+21
8.6103104E-1 1.1912832E+21
