N x
1.6502977E+0 1.1442119E+21
1.6373952E+0 1.1319149E+21
1.6241065E+0 1.1117642E+21
1.6105118E+0 1.1068441E+21
1.5968779E+0 1.1338883E+21
1.5837099E+0 1.1415985E+21
1.5700275E+0 1.1259358E+21
1.5562524E+0 1.1135452E+21
1.5420153E+0 1.1063134E+21
1.5278012E+0 1.1253671E+21
1.5137872E+0 1.1243050E+21
1.4992784E+0 1.1142752E+21
1.4847336E+0 1.1112683E+21
1.4698578E+0 1.1053931E+21
1.4548594E+0 1.1212358E+21
1.4401058E+0 1.1160457E+21
1.4246529E+0 1.1016349E+21
1.4091796E+0 1.1141212E+21
1.3937381E+0 1.1001185E+21
1.3775152E+0 1.1007387E+21
1.3617329E+0 1.1101395E+21
1.3454016E+0 1.0813032E+21
1.3283607E+0 1.1009704E+21
1.3122251E+0 1.1010265E+21
1.2947493E+0 1.0797327E+21
1.2775091E+0 1.0926862E+21
1.2599748E+0 1.0863391E+21
1.2420432E+0 1.0840476E+21
1.2239237E+0 1.0885467E+21
1.2056095E+0 1.0886983E+21
1.1869392E+0 1.0670717E+21
1.1672713E+0 1.0614650E+21
1.1477684E+0 1.0757101E+21
1.1279544E+0 1.0652464E+21
1.1073593E+0 1.0696732E+21
1.0869823E+0 1.0595669E+21
1.0651894E+0 1.0456277E+21
1.0434046E+0 1.0530786E+21
1.0210034E+0 1.0446799E+21
9.9788344E-1 1.0493544E+21
9.7464869E-1 1.0590300E+21
