N x
1.5335627E+0 1.3268922E+21
1.5215897E+0 1.1988576E+21
1.5069316E+0 1.1657121E+21
1.4939750E+0 1.2757523E+21
1.4814695E+0 1.2637804E+21
1.4680427E+0 1.1892791E+21
1.4536602E+0 1.1838033E+21
1.4398431E+0 1.2029417E+21
1.4256337E+0 1.2097911E+21
1.4117040E+0 1.2282604E+21
1.3976402E+0 1.2411151E+21
1.3837245E+0 1.2550144E+21
1.3696896E+0 1.2004632E+21
1.3541899E+0 1.1736572E+21
1.3391562E+0 1.2158698E+21
1.3243835E+0 1.1818911E+21
1.3081305E+0 1.1738915E+21
1.2927869E+0 1.2325890E+21
1.2776735E+0 1.2118514E+21
1.2614256E+0 1.1960348E+21
1.2455067E+0 1.2285273E+21
1.2297066E+0 1.2063539E+21
1.2127731E+0 1.1867270E+21
1.1959846E+0 1.1909120E+21
1.1786885E+0 1.1756812E+21
1.1609527E+0 1.2091024E+21
1.1441246E+0 1.2087442E+21
1.1258339E+0 1.1907846E+21
1.1079262E+0 1.2099545E+21
1.0896205E+0 1.2045871E+21
1.0709407E+0 1.1912471E+21
1.0515627E+0 1.1669838E+21
1.0313733E+0 1.1912696E+21
1.0120754E+0 1.2050189E+21
9.9155095E-1 1.1761699E+21
9.7044481E-1 1.1832310E+21
9.4927988E-1 1.1840298E+21
9.2724187E-1 1.1700785E+21
9.0452701E-1 1.1787830E+21
8.8171817E-1 1.1900510E+21
8.5825305E-1 1.1887909E+21
