N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.435640000E-04 3.565850000E-04 2.934570000E-04 2.505820000E-04
1.600000000E+01 1.222436000E-03 1.026589000E-03 8.929400000E-04 8.020410000E-04
1.700000000E+01 2.423227000E-03 2.317543000E-03 2.258293000E-03 2.220626000E-03
1.549996187E+01 8.381500000E-04 6.832010000E-04 5.677470000E-04 4.931830000E-04
1.649996187E+01 1.613128000E-03 1.442726000E-03 1.333689000E-03 1.260383000E-03
1.674996808E+01 1.937038000E-03 1.801553000E-03 1.714283000E-03 1.655140000E-03
1.624993176E+01 1.381274000E-03 1.192891000E-03 1.070587000E-03 9.864980000E-04
1.574996808E+01 1.060476000E-03 8.751000000E-04 7.397790000E-04 6.515020000E-04
1.524993176E+01 6.225440000E-04 4.972360000E-04 4.168250000E-04 3.570910000E-04
