N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.036570000E-04 2.118920000E-04 1.676040000E-04 1.372200000E-04
1.600000000E+01 1.765297000E-03 1.685628000E-03 1.634811000E-03 1.596027000E-03
1.700000000E+01 5.728548000E-03 5.816793000E-03 5.604792000E-03 5.584686000E-03
1.549996187E+01 8.365500000E-04 7.732940000E-04 7.282390000E-04 6.953060000E-04
1.649996187E+01 3.217649000E-03 3.161108000E-03 3.121955000E-03 3.097206000E-03
1.674996808E+01 4.335139000E-03 4.242481000E-03 4.203302000E-03 4.173517000E-03
1.624993176E+01 2.398627000E-03 2.323720000E-03 2.278339000E-03 2.249208000E-03
1.574996808E+01 1.264279000E-03 1.188050000E-03 1.135610000E-03 1.128372000E-03
1.524993176E+01 4.170670000E-04 3.441150000E-04 3.081840000E-04 2.785050000E-04
