N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.620580000E-04 2.956830000E-04 2.531250000E-04 2.234540000E-04
1.600000000E+01 1.180425000E-03 1.021637000E-03 9.539450000E-04 8.624220000E-04
1.700000000E+01 2.625010000E-03 2.546933000E-03 2.504601000E-03 3.576534000E-03
1.549996187E+01 7.263960000E-04 6.138080000E-04 5.358690000E-04 4.673170000E-04
1.649996187E+01 1.644890000E-03 1.521504000E-03 1.461615000E-03 1.389563000E-03
1.674996808E+01 2.030011000E-03 1.926550000E-03 1.936252000E-03 1.879945000E-03
1.624993176E+01 1.398079000E-03 1.250432000E-03 1.155515000E-03 1.104033000E-03
1.574996808E+01 9.504830000E-04 8.415210000E-04 7.438420000E-04 6.490010000E-04
1.524993176E+01 5.243950000E-04 4.314560000E-04 3.711530000E-04 3.298430000E-04
