N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.956700000E-05 4.237000000E-05 2.142800000E-05 4.671000000E-06
1.600000000E+01 1.672392000E-03 1.453483000E-03 1.399071000E-03 1.360611000E-03
1.700000000E+01 4.949897000E-03 4.816053000E-03 4.638682000E-03 4.621502000E-03
1.549996187E+01 7.857730000E-04 7.178270000E-04 6.719960000E-04 6.386940000E-04
1.649996187E+01 2.711879000E-03 2.648413000E-03 2.609533000E-03 2.584983000E-03
1.674996808E+01 3.704488000E-03 3.528645000E-03 3.489592000E-03 3.466691000E-03
1.624993176E+01 2.049082000E-03 1.970923000E-03 1.923802000E-03 1.891431000E-03
1.574996808E+01 1.131686000E-03 1.049136000E-03 9.933690000E-04 1.017619000E-03
1.524993176E+01 4.703190000E-04 4.211290000E-04 3.877030000E-04 3.622890000E-04
