f G/w
1.0000000E+6 7.5756731E-6
8.9779585E+5 7.8471916E-6
8.0603739E+5 8.1278040E-6
7.2365703E+5 8.3999490E-6
6.4969628E+5 8.7162391E-6
5.8329463E+5 9.0258981E-6
5.2367949E+5 9.4371433E-6
4.7015728E+5 9.8762311E-6
4.2210526E+5 1.0343633E-5
3.7896435E+5 1.0882435E-5
3.4023262E+5 1.1429391E-5
3.0545943E+5 1.2072468E-5
2.7424021E+5 1.2771558E-5
2.4621173E+5 1.3540911E-5
2.2104787E+5 1.4369724E-5
1.9845586E+5 1.5294751E-5
1.7817285E+5 1.6314315E-5
1.5996284E+5 1.7385966E-5
1.4361398E+5 1.8676650E-5
1.2893603E+5 2.0079598E-5
1.1575824E+5 2.1511492E-5
1.0392726E+5 2.3172578E-5
9.3305466E+4 2.5007882E-5
8.3769261E+4 2.6996826E-5
7.5207695E+4 2.9214509E-5
6.7521156E+4 3.1661207E-5
6.0620214E+4 3.4384638E-5
5.4424577E+4 3.7421384E-5
4.8862159E+4 4.0835116E-5
4.3868244E+4 4.4477217E-5
3.9384728E+4 4.8494607E-5
3.5359445E+4 5.3001413E-5
3.1745563E+4 5.8237026E-5
2.8501035E+4 6.3699113E-5
2.5588111E+4 6.9808151E-5
2.2972900E+4 7.6616059E-5
2.0624974E+4 8.4316386E-5
1.8517016E+4 9.3153938E-5
1.6624501E+4 1.0195883E-4
1.4925408E+4 1.1246319E-4
1.3399969E+4 1.2398554E-4
1.2030437E+4 1.3685102E-4
1.0800876E+4 1.5143638E-4
9.6969820E+3 1.6707059E-4
8.7059100E+3 1.8498280E-4
7.8161300E+3 2.0445689E-4
7.0172890E+3 2.2633170E-4
6.3000930E+3 2.5065085E-4
5.6561970E+3 2.7810564E-4
5.0781110E+3 3.0789299E-4
4.5591070E+3 3.4154364E-4
4.0931470E+3 3.8006078E-4
3.6748100E+3 4.2079155E-4
3.2992300E+3 4.6725998E-4
2.9620350E+3 5.1880099E-4
2.6593020E+3 5.7789386E-4
2.3875110E+3 6.4212711E-4
2.1434970E+3 7.1331901E-4
1.9244230E+3 7.9257243E-4
1.7277390E+3 8.8024580E-4
1.5511570E+3 9.7971777E-4
1.3926220E+3 1.0896754E-3
1.2502900E+3 1.2135830E-3
1.1225050E+3 1.3494598E-3
1.0077810E+3 1.5016456E-3
9.0478100E+2 1.6714628E-3
8.1230900E+2 1.8554662E-3
7.2928800E+2 2.0708741E-3
6.5475100E+2 2.3040359E-3
5.8783300E+2 2.5665722E-3
5.2775400E+2 2.8477092E-3
4.7381500E+2 3.1758979E-3
4.2539000E+2 3.5346171E-3
3.8191300E+2 3.9310722E-3
3.4288000E+2 4.3706594E-3
3.0783600E+2 4.8592024E-3
2.7637400E+2 5.4309107E-3
2.4812700E+2 6.0246904E-3
2.2276800E+2 6.6804969E-3
2.0000000E+2 7.4520287E-3
