f G/w
1.0000000E+6 8.6906557E-6
8.9779585E+5 9.0896857E-6
8.0603739E+5 9.5019121E-6
7.2365703E+5 9.9053519E-6
6.4969628E+5 1.0357314E-5
5.8329463E+5 1.0860338E-5
5.2367949E+5 1.1433275E-5
4.7015728E+5 1.2046083E-5
4.2210526E+5 1.2732402E-5
3.7896435E+5 1.3449713E-5
3.4023262E+5 1.4258529E-5
3.0545943E+5 1.5153723E-5
2.7424021E+5 1.6139814E-5
2.4621173E+5 1.7218979E-5
2.2104787E+5 1.8424968E-5
1.9845586E+5 1.9750617E-5
1.7817285E+5 2.1231011E-5
1.5996284E+5 2.2807429E-5
1.4361398E+5 2.4616191E-5
1.2893603E+5 2.6579198E-5
1.1575824E+5 2.8759816E-5
1.0392726E+5 3.1118312E-5
9.3305466E+4 3.3783530E-5
8.3769261E+4 3.6739121E-5
7.5207695E+4 3.9937924E-5
6.7521156E+4 4.3615231E-5
6.0620214E+4 4.7639492E-5
5.4424577E+4 5.2043093E-5
4.8862159E+4 5.6856352E-5
4.3868244E+4 6.2326863E-5
3.9384728E+4 6.8123906E-5
3.5359445E+4 7.5152914E-5
3.1745563E+4 8.2385162E-5
2.8501035E+4 9.0635187E-5
2.5588111E+4 9.9790663E-5
2.2972900E+4 1.1016187E-4
2.0624974E+4 1.2127200E-4
1.8517016E+4 1.3391177E-4
1.6624501E+4 1.4780314E-4
1.4925408E+4 1.6335595E-4
1.3399969E+4 1.8051954E-4
1.2030437E+4 1.9951110E-4
1.0800876E+4 2.2068409E-4
9.6969820E+3 2.4455377E-4
8.7059100E+3 2.7085390E-4
7.8161300E+3 3.0039430E-4
7.0172890E+3 3.3289339E-4
6.3000930E+3 3.6880219E-4
5.6561970E+3 4.0924747E-4
5.0781110E+3 4.5434944E-4
4.5591070E+3 5.0411937E-4
4.0931470E+3 5.5949685E-4
3.6748100E+3 6.2180558E-4
3.2992300E+3 6.9118536E-4
2.9620350E+3 7.6789623E-4
2.6593020E+3 8.5298450E-4
2.3875110E+3 9.5022771E-4
2.1434970E+3 1.0562836E-3
1.9244230E+3 1.1729372E-3
1.7277390E+3 1.3049375E-3
1.5511570E+3 1.4515022E-3
1.3926220E+3 1.6150437E-3
1.2502900E+3 1.7964823E-3
1.1225050E+3 1.9989098E-3
1.0077810E+3 2.2255122E-3
9.0478100E+2 2.4756618E-3
8.1230900E+2 2.7587119E-3
7.2928800E+2 3.0712078E-3
6.5475100E+2 3.4175304E-3
5.8783300E+2 3.8077613E-3
5.2775400E+2 4.2365682E-3
4.7381500E+2 4.7172837E-3
4.2539000E+2 5.2391721E-3
3.8191300E+2 5.8376509E-3
3.4288000E+2 6.5028177E-3
3.0783600E+2 7.2487523E-3
2.7637400E+2 8.0697553E-3
2.4812700E+2 8.9782007E-3
2.2276800E+2 9.9964470E-3
2.0000000E+2 1.1104041E-2
