f G/w
1.0000000E+6 1.4623308E-4
8.9779585E+5 1.6013068E-4
8.0603739E+5 1.7497017E-4
7.2365703E+5 1.9077902E-4
6.4969628E+5 2.0774938E-4
5.8329463E+5 2.2599293E-4
5.2367949E+5 2.4576731E-4
4.7015728E+5 2.6705067E-4
4.2210526E+5 2.8997507E-4
3.7896435E+5 3.1450407E-4
3.4023262E+5 3.4083318E-4
3.0545943E+5 3.6905876E-4
2.7424021E+5 3.9921356E-4
2.4621173E+5 4.3120802E-4
2.2104787E+5 4.6514196E-4
1.9845586E+5 5.0093880E-4
1.7817285E+5 5.3831765E-4
1.5996284E+5 5.7736444E-4
1.4361398E+5 6.1762846E-4
1.2893603E+5 6.5897209E-4
1.1575824E+5 7.0115504E-4
1.0392726E+5 7.4387006E-4
9.3305466E+4 7.8637252E-4
8.3769261E+4 8.2872364E-4
7.5207695E+4 8.7041853E-4
6.7521156E+4 9.1123826E-4
6.0620214E+4 9.5062431E-4
5.4424577E+4 9.8824788E-4
4.8862159E+4 1.0244773E-3
4.3868244E+4 1.0586688E-3
3.9384728E+4 1.0908458E-3
3.5359445E+4 1.1207637E-3
3.1745563E+4 1.1487902E-3
2.8501035E+4 1.1748107E-3
2.5588111E+4 1.1991659E-3
2.2972900E+4 1.2212908E-3
2.0624974E+4 1.2413054E-3
1.8517016E+4 1.2602206E-3
1.6624501E+4 1.2773898E-3
1.4925408E+4 1.2928913E-3
1.3399969E+4 1.3080711E-3
1.2030437E+4 1.3214678E-3
1.0800876E+4 1.3350810E-3
9.6969820E+3 1.3462743E-3
8.7059100E+3 1.3579750E-3
7.8161300E+3 1.3688847E-3
7.0172890E+3 1.3788497E-3
6.3000930E+3 1.3890064E-3
5.6561970E+3 1.3998866E-3
5.0781110E+3 1.4117600E-3
4.5591070E+3 1.4252593E-3
4.0931470E+3 1.4430285E-3
3.6748100E+3 1.4583801E-3
3.2992300E+3 1.4760116E-3
2.9620350E+3 1.4960674E-3
2.6593020E+3 1.5211409E-3
2.3875110E+3 1.5489232E-3
2.1434970E+3 1.5812344E-3
1.9244230E+3 1.6202755E-3
1.7277390E+3 1.6690764E-3
1.5511570E+3 1.7223062E-3
1.3926220E+3 1.7958103E-3
1.2502900E+3 1.8589592E-3
1.1225050E+3 1.9348253E-3
1.0077810E+3 2.0396910E-3
9.0478100E+2 2.1472899E-3
8.1230900E+2 2.2840944E-3
7.2928800E+2 2.4219950E-3
6.5475100E+2 2.5939331E-3
5.8783300E+2 2.7860157E-3
5.2775400E+2 3.0139369E-3
4.7381500E+2 3.2291925E-3
4.2539000E+2 3.4927825E-3
3.8191300E+2 3.7966367E-3
3.4288000E+2 4.1202468E-3
3.0783600E+2 4.5314389E-3
2.7637400E+2 4.9747591E-3
2.4812700E+2 5.5377609E-3
2.2276800E+2 6.0840228E-3
2.0000000E+2 6.7147470E-3
