f G/w
1.0000000E+6 1.5440009E-4
8.9779585E+5 1.6965818E-4
8.0603739E+5 1.8599240E-4
7.2365703E+5 2.0342565E-4
6.4969628E+5 2.2213012E-4
5.8329463E+5 2.4239447E-4
5.2367949E+5 2.6426691E-4
4.7015728E+5 2.8777754E-4
4.2210526E+5 3.1295743E-4
3.7896435E+5 3.4000920E-4
3.4023262E+5 3.6868494E-4
3.0545943E+5 3.9917993E-4
2.7424021E+5 4.3135498E-4
2.4621173E+5 4.6487526E-4
2.2104787E+5 4.9965284E-4
1.9845586E+5 5.3525476E-4
1.7817285E+5 5.7134071E-4
1.5996284E+5 6.0700333E-4
1.4361398E+5 6.4160045E-4
1.2893603E+5 6.7448262E-4
1.1575824E+5 7.0521639E-4
1.0392726E+5 7.3234859E-4
9.3305466E+4 7.5577303E-4
8.3769261E+4 7.7468931E-4
7.5207695E+4 7.8898461E-4
6.7521156E+4 7.9850871E-4
6.0620214E+4 8.0348366E-4
5.4424577E+4 8.0431635E-4
4.8862159E+4 8.0154908E-4
4.3868244E+4 7.9597173E-4
3.9384728E+4 7.8882753E-4
3.5359445E+4 7.8007157E-4
3.1745563E+4 7.7113918E-4
2.8501035E+4 7.6256022E-4
2.5588111E+4 7.5504994E-4
2.2972900E+4 7.4944489E-4
2.0624974E+4 7.4527893E-4
1.8517016E+4 7.4514504E-4
1.6624501E+4 7.4695819E-4
1.4925408E+4 7.5278521E-4
1.3399969E+4 7.6296931E-4
1.2030437E+4 7.7651717E-4
1.0800876E+4 7.9477913E-4
9.6969820E+3 8.1686913E-4
8.7059100E+3 8.4242742E-4
7.8161300E+3 8.7223687E-4
7.0172890E+3 9.0575036E-4
6.3000930E+3 9.4373479E-4
5.6561970E+3 9.8606171E-4
5.0781110E+3 1.0326092E-3
4.5591070E+3 1.0841940E-3
4.0931470E+3 1.1415819E-3
3.6748100E+3 1.2078948E-3
3.2992300E+3 1.2799111E-3
2.9620350E+3 1.3627168E-3
2.6593020E+3 1.4546672E-3
2.3875110E+3 1.5595695E-3
2.1434970E+3 1.6802362E-3
1.9244230E+3 1.8160110E-3
1.7277390E+3 1.9664880E-3
1.5511570E+3 2.1437553E-3
1.3926220E+3 2.3347105E-3
1.2502900E+3 2.5549510E-3
1.1225050E+3 2.8030078E-3
1.0077810E+3 3.0806279E-3
9.0478100E+2 3.3867282E-3
8.1230900E+2 3.7351683E-3
7.2928800E+2 4.1278779E-3
6.5475100E+2 4.5532686E-3
5.8783300E+2 5.0385770E-3
5.2775400E+2 5.5766654E-3
4.7381500E+2 6.1879152E-3
4.2539000E+2 6.8726336E-3
3.8191300E+2 7.6211164E-3
3.4288000E+2 8.4589040E-3
3.0783600E+2 9.4008237E-3
2.7637400E+2 1.0454869E-2
2.4812700E+2 1.1624510E-2
2.2276800E+2 1.2901695E-2
2.0000000E+2 1.4323707E-2
