f G/w
1.0000000E+6 4.7068085E-6
8.9779585E+5 4.9476888E-6
8.0603739E+5 5.2201782E-6
7.2365703E+5 5.5031099E-6
6.4969628E+5 5.8263743E-6
5.8329463E+5 6.1889749E-6
5.2367949E+5 6.6017615E-6
4.7015728E+5 7.0492517E-6
4.2210526E+5 7.5626020E-6
3.7896435E+5 8.1044365E-6
3.4023262E+5 8.6907652E-6
3.0545943E+5 9.3497297E-6
2.7424021E+5 1.0107432E-5
2.4621173E+5 1.0968339E-5
2.2104787E+5 1.1838145E-5
1.9845586E+5 1.2855067E-5
1.7817285E+5 1.3952947E-5
1.5996284E+5 1.5190278E-5
1.4361398E+5 1.6575977E-5
1.2893603E+5 1.8069654E-5
1.1575824E+5 1.9720309E-5
1.0392726E+5 2.1625382E-5
9.3305466E+4 2.3549109E-5
8.3769261E+4 2.5990914E-5
7.5207695E+4 2.8442284E-5
6.7521156E+4 3.1205220E-5
6.0620214E+4 3.4305297E-5
5.4424577E+4 3.7829418E-5
4.8862159E+4 4.1531813E-5
4.3868244E+4 4.5619900E-5
3.9384728E+4 5.0342533E-5
3.5359445E+4 5.5790113E-5
3.1745563E+4 6.1583455E-5
2.8501035E+4 6.7735483E-5
2.5588111E+4 7.4958725E-5
2.2972900E+4 8.2725938E-5
2.0624974E+4 9.1163891E-5
1.8517016E+4 1.0119125E-4
1.6624501E+4 1.1176972E-4
1.4925408E+4 1.2401120E-4
1.3399969E+4 1.3679232E-4
1.2030437E+4 1.5153477E-4
1.0800876E+4 1.6837676E-4
9.6969820E+3 1.8637182E-4
8.7059100E+3 2.0644707E-4
7.8161300E+3 2.2934556E-4
7.0172890E+3 2.5409345E-4
6.3000930E+3 2.8110356E-4
5.6561970E+3 3.1205501E-4
5.0781110E+3 3.4700663E-4
4.5591070E+3 3.8461211E-4
4.0931470E+3 4.2798905E-4
3.6748100E+3 4.7572907E-4
3.2992300E+3 5.2984543E-4
2.9620350E+3 5.8781661E-4
2.6593020E+3 6.5388243E-4
2.3875110E+3 7.2623558E-4
2.1434970E+3 8.0923198E-4
1.9244230E+3 9.0064160E-4
1.7277390E+3 1.0017272E-3
1.5511570E+3 1.1159236E-3
1.3926220E+3 1.2384206E-3
1.2502900E+3 1.3797283E-3
1.1225050E+3 1.5321697E-3
1.0077810E+3 1.7082492E-3
9.0478100E+2 1.9013285E-3
8.1230900E+2 2.1176793E-3
7.2928800E+2 2.3575151E-3
6.5475100E+2 2.6300247E-3
5.8783300E+2 2.9247091E-3
5.2775400E+2 3.2576277E-3
4.7381500E+2 3.6251583E-3
4.2539000E+2 4.0412655E-3
3.8191300E+2 4.5023936E-3
3.4288000E+2 5.0049024E-3
3.0783600E+2 5.5674215E-3
2.7637400E+2 6.1721402E-3
2.4812700E+2 6.8684772E-3
2.2276800E+2 7.6447791E-3
2.0000000E+2 8.5053848E-3
