f G/w
1.0000000E+6 1.5156333E-4
8.9779585E+5 1.6288539E-4
8.0603739E+5 1.7518222E-4
7.2365703E+5 1.8846188E-4
6.4969628E+5 2.0288065E-4
5.8329463E+5 2.1858242E-4
5.2367949E+5 2.3573858E-4
4.7015728E+5 2.5421719E-4
4.2210526E+5 2.7414687E-4
3.7896435E+5 2.9550242E-4
3.4023262E+5 3.1824980E-4
3.0545943E+5 3.4240345E-4
2.7424021E+5 3.6810043E-4
2.4621173E+5 3.9483896E-4
2.2104787E+5 4.2271588E-4
1.9845586E+5 4.5161515E-4
1.7817285E+5 4.8098196E-4
1.5996284E+5 5.1086222E-4
1.4361398E+5 5.4079380E-4
1.2893603E+5 5.7065500E-4
1.1575824E+5 6.0009497E-4
1.0392726E+5 6.2886161E-4
9.3305466E+4 6.5629483E-4
8.3769261E+4 6.8272022E-4
7.5207695E+4 7.0773590E-4
6.7521156E+4 7.3129957E-4
6.0620214E+4 7.5315946E-4
5.4424577E+4 7.7346931E-4
4.8862159E+4 7.9231188E-4
4.3868244E+4 8.1018237E-4
3.9384728E+4 8.2617118E-4
3.5359445E+4 8.4163037E-4
3.1745563E+4 8.5604350E-4
2.8501035E+4 8.6972898E-4
2.5588111E+4 8.8381574E-4
2.2972900E+4 8.9705376E-4
2.0624974E+4 9.1081623E-4
1.8517016E+4 9.2440139E-4
1.6624501E+4 9.3892888E-4
1.4925408E+4 9.5381788E-4
1.3399969E+4 9.6956613E-4
1.2030437E+4 9.8455889E-4
1.0800876E+4 1.0035324E-3
9.6969820E+3 1.0211248E-3
8.7059100E+3 1.0394171E-3
7.8161300E+3 1.0603626E-3
7.0172890E+3 1.0843078E-3
6.3000930E+3 1.1095982E-3
5.6561970E+3 1.1348190E-3
5.0781110E+3 1.1621103E-3
4.5591070E+3 1.1895675E-3
4.0931470E+3 1.2297046E-3
3.6748100E+3 1.2623052E-3
3.2992300E+3 1.3059400E-3
2.9620350E+3 1.3501142E-3
2.6593020E+3 1.3968428E-3
2.3875110E+3 1.4489989E-3
2.1434970E+3 1.5126869E-3
1.9244230E+3 1.5819480E-3
1.7277390E+3 1.6679753E-3
1.5511570E+3 1.7587658E-3
1.3926220E+3 1.8543026E-3
1.2502900E+3 1.9738022E-3
1.1225050E+3 2.0840560E-3
1.0077810E+3 2.2059497E-3
9.0478100E+2 2.3472480E-3
8.1230900E+2 2.5321446E-3
7.2928800E+2 2.7661017E-3
6.5475100E+2 2.9773412E-3
5.8783300E+2 3.2343933E-3
5.2775400E+2 3.5024815E-3
4.7381500E+2 3.8494431E-3
4.2539000E+2 4.1872151E-3
3.8191300E+2 4.6085038E-3
3.4288000E+2 5.0362070E-3
3.0783600E+2 5.5442719E-3
2.7637400E+2 6.0930415E-3
2.4812700E+2 6.7605233E-3
2.2276800E+2 7.4962424E-3
2.0000000E+2 8.2434426E-3
