f G/w
1.0000000E+6 1.6586973E-4
8.9779585E+5 1.7752790E-4
8.0603739E+5 1.8993546E-4
7.2365703E+5 2.0275928E-4
6.4969628E+5 2.1676870E-4
5.8329463E+5 2.3158520E-4
5.2367949E+5 2.4715421E-4
4.7015728E+5 2.6387786E-4
4.2210526E+5 2.8122619E-4
3.7896435E+5 2.9930351E-4
3.4023262E+5 3.1798462E-4
3.0545943E+5 3.3734687E-4
2.7424021E+5 3.5719947E-4
2.4621173E+5 3.7738620E-4
2.2104787E+5 3.9803694E-4
1.9845586E+5 4.1879327E-4
1.7817285E+5 4.4008147E-4
1.5996284E+5 4.6096097E-4
1.4361398E+5 4.8234304E-4
1.2893603E+5 5.0405063E-4
1.1575824E+5 5.2486762E-4
1.0392726E+5 5.4691697E-4
9.3305466E+4 5.6873022E-4
8.3769261E+4 5.9125360E-4
7.5207695E+4 6.1407042E-4
6.7521156E+4 6.3806298E-4
6.0620214E+4 6.6308943E-4
5.4424577E+4 6.8881738E-4
4.8862159E+4 7.1581220E-4
4.3868244E+4 7.4312641E-4
3.9384728E+4 7.7274901E-4
3.5359445E+4 8.0403251E-4
3.1745563E+4 8.3753089E-4
2.8501035E+4 8.7219968E-4
2.5588111E+4 9.1038381E-4
2.2972900E+4 9.5032679E-4
2.0624974E+4 9.9221303E-4
1.8517016E+4 1.0371428E-3
1.6624501E+4 1.0853064E-3
1.4925408E+4 1.1355908E-3
1.3399969E+4 1.1891925E-3
1.2030437E+4 1.2460708E-3
1.0800876E+4 1.3082273E-3
9.6969820E+3 1.3716698E-3
8.7059100E+3 1.4375779E-3
7.8161300E+3 1.5073200E-3
7.0172890E+3 1.5832828E-3
6.3000930E+3 1.6660498E-3
5.6561970E+3 1.7526335E-3
5.0781110E+3 1.8470189E-3
4.5591070E+3 1.9555042E-3
4.0931470E+3 2.0671620E-3
3.6748100E+3 2.1866611E-3
3.2992300E+3 2.3118926E-3
2.9620350E+3 2.4401289E-3
2.6593020E+3 2.5844680E-3
2.3875110E+3 2.7470298E-3
2.1434970E+3 2.9209313E-3
1.9244230E+3 3.1263590E-3
1.7277390E+3 3.3375096E-3
1.5511570E+3 3.5668653E-3
1.3926220E+3 3.8355810E-3
1.2502900E+3 4.1008123E-3
1.1225050E+3 4.4092282E-3
1.0077810E+3 4.7707874E-3
9.0478100E+2 5.2694493E-3
8.1230900E+2 5.7638343E-3
7.2928800E+2 6.3145619E-3
6.5475100E+2 6.8950849E-3
5.8783300E+2 7.5692914E-3
5.2775400E+2 8.3144539E-3
4.7381500E+2 8.9755280E-3
4.2539000E+2 9.7077454E-3
3.8191300E+2 1.0685865E-2
3.4288000E+2 1.1762935E-2
3.0783600E+2 1.2999034E-2
2.7637400E+2 1.4368493E-2
2.4812700E+2 1.5873688E-2
2.2276800E+2 1.7603296E-2
2.0000000E+2 1.9524896E-2
