f G/w
1.0000000E+6 7.5998389E-6
8.9779585E+5 7.9916439E-6
8.0603739E+5 8.3814780E-6
7.2365703E+5 8.7930069E-6
6.4969628E+5 9.2583689E-6
5.8329463E+5 9.7809432E-6
5.2367949E+5 1.0350472E-5
4.7015728E+5 1.1002701E-5
4.2210526E+5 1.1711834E-5
3.7896435E+5 1.2503030E-5
3.4023262E+5 1.3308575E-5
3.0545943E+5 1.4251045E-5
2.7424021E+5 1.5287495E-5
2.4621173E+5 1.6446869E-5
2.2104787E+5 1.7702097E-5
1.9845586E+5 1.9134996E-5
1.7817285E+5 2.0664985E-5
1.5996284E+5 2.2386649E-5
1.4361398E+5 2.4190338E-5
1.2893603E+5 2.6237302E-5
1.1575824E+5 2.8397548E-5
1.0392726E+5 3.0875585E-5
9.3305466E+4 3.3620641E-5
8.3769261E+4 3.6656740E-5
7.5207695E+4 3.9937862E-5
6.7521156E+4 4.3582554E-5
6.0620214E+4 4.7475303E-5
5.4424577E+4 5.1887672E-5
4.8862159E+4 5.6681912E-5
4.3868244E+4 6.2053753E-5
3.9384728E+4 6.8024295E-5
3.5359445E+4 7.4722530E-5
3.1745563E+4 8.1838772E-5
2.8501035E+4 8.9668056E-5
2.5588111E+4 9.8852619E-5
2.2972900E+4 1.0862153E-4
2.0624974E+4 1.1943803E-4
1.8517016E+4 1.3159743E-4
1.6624501E+4 1.4498290E-4
1.4925408E+4 1.6016157E-4
1.3399969E+4 1.7632904E-4
1.2030437E+4 1.9455826E-4
1.0800876E+4 2.1580977E-4
9.6969820E+3 2.3722119E-4
8.7059100E+3 2.6137731E-4
7.8161300E+3 2.8894692E-4
7.0172890E+3 3.1881702E-4
6.3000930E+3 3.5269941E-4
5.6561970E+3 3.9044853E-4
5.0781110E+3 4.3191853E-4
4.5591070E+3 4.7776213E-4
4.0931470E+3 5.3044409E-4
3.6748100E+3 5.8791373E-4
3.2992300E+3 6.5152657E-4
2.9620350E+3 7.2170309E-4
2.6593020E+3 8.0111508E-4
2.3875110E+3 8.8812825E-4
2.1434970E+3 9.8648943E-4
1.9244230E+3 1.0938557E-3
1.7277390E+3 1.2131871E-3
1.5511570E+3 1.3476817E-3
1.3926220E+3 1.4951131E-3
1.2502900E+3 1.6650963E-3
1.1225050E+3 1.8504637E-3
1.0077810E+3 2.0533494E-3
9.0478100E+2 2.2780712E-3
8.1230900E+2 2.5252725E-3
7.2928800E+2 2.8061359E-3
6.5475100E+2 3.1173992E-3
5.8783300E+2 3.4642215E-3
5.2775400E+2 3.8447041E-3
4.7381500E+2 4.2729985E-3
4.2539000E+2 4.7287934E-3
3.8191300E+2 5.2560731E-3
3.4288000E+2 5.8740503E-3
3.0783600E+2 6.5290467E-3
2.7637400E+2 7.2674542E-3
2.4812700E+2 8.0490900E-3
2.2276800E+2 8.9648186E-3
2.0000000E+2 9.9297835E-3
