f G/w
1.0000000E+6 6.6692720E-5
8.9779585E+5 7.1193688E-5
8.0603739E+5 7.5935651E-5
7.2365703E+5 8.0955274E-5
6.4969628E+5 8.6264727E-5
5.8329463E+5 9.1988742E-5
5.2367949E+5 9.8108442E-5
4.7015728E+5 1.0467847E-4
4.2210526E+5 1.1176944E-4
3.7896435E+5 1.1929283E-4
3.4023262E+5 1.2748396E-4
3.0545943E+5 1.3626725E-4
2.7424021E+5 1.4583881E-4
2.4621173E+5 1.5624791E-4
2.2104787E+5 1.6749487E-4
1.9845586E+5 1.7975806E-4
1.7817285E+5 1.9318037E-4
1.5996284E+5 2.0771647E-4
1.4361398E+5 2.2365469E-4
1.2893603E+5 2.4125009E-4
1.1575824E+5 2.6057518E-4
1.0392726E+5 2.8165699E-4
9.3305466E+4 3.0505933E-4
8.3769261E+4 3.3078909E-4
7.5207695E+4 3.5923720E-4
6.7521156E+4 3.9056434E-4
6.0620214E+4 4.2571438E-4
5.4424577E+4 4.6452132E-4
4.8862159E+4 5.0757336E-4
4.3868244E+4 5.5559807E-4
3.9384728E+4 6.0912475E-4
3.5359445E+4 6.6870877E-4
3.1745563E+4 7.3507468E-4
2.8501035E+4 8.0923460E-4
2.5588111E+4 8.9186416E-4
2.2972900E+4 9.8425892E-4
2.0624974E+4 1.0869486E-3
1.8517016E+4 1.2017485E-3
1.6624501E+4 1.3294176E-3
1.4925408E+4 1.4720194E-3
1.3399969E+4 1.6303445E-3
1.2030437E+4 1.8078237E-3
1.0800876E+4 2.0042254E-3
9.6969820E+3 2.2237635E-3
8.7059100E+3 2.4670640E-3
7.8161300E+3 2.7374342E-3
7.0172890E+3 3.0377427E-3
6.3000930E+3 3.3706307E-3
5.6561970E+3 3.7421833E-3
5.0781110E+3 4.1577215E-3
4.5591070E+3 4.6174413E-3
4.0931470E+3 5.1304777E-3
3.6748100E+3 5.7038884E-3
3.2992300E+3 6.3385053E-3
2.9620350E+3 7.0505799E-3
2.6593020E+3 7.8360136E-3
2.3875110E+3 8.7098037E-3
2.1434970E+3 9.6838757E-3
1.9244230E+3 1.0771101E-2
1.7277390E+3 1.1970084E-2
1.5511570E+3 1.3325373E-2
1.3926220E+3 1.4816693E-2
1.2502900E+3 1.6471404E-2
1.1225050E+3 1.8308501E-2
1.0077810E+3 2.0374923E-2
9.0478100E+2 2.2665024E-2
8.1230900E+2 2.5198951E-2
7.2928800E+2 2.8050821E-2
6.5475100E+2 3.1215105E-2
5.8783300E+2 3.4717327E-2
5.2775400E+2 3.8615348E-2
4.7381500E+2 4.2962067E-2
4.2539000E+2 4.7782985E-2
3.8191300E+2 5.3154227E-2
3.4288000E+2 5.9130875E-2
3.0783600E+2 6.5716256E-2
2.7637400E+2 7.3155364E-2
2.4812700E+2 8.1330241E-2
2.2276800E+2 9.0462996E-2
2.0000000E+2 1.0068713E-1
