f G/w
1.0000000E+6 8.2701990E-5
8.9779585E+5 8.7597947E-5
8.0603739E+5 9.2879176E-5
7.2365703E+5 9.8489280E-5
6.4969628E+5 1.0453060E-4
5.8329463E+5 1.1127411E-4
5.2367949E+5 1.1860386E-4
4.7015728E+5 1.2652154E-4
4.2210526E+5 1.3524206E-4
3.7896435E+5 1.4465908E-4
3.4023262E+5 1.5522778E-4
3.0545943E+5 1.6662939E-4
2.7424021E+5 1.7913860E-4
2.4621173E+5 1.9293539E-4
2.2104787E+5 2.0805026E-4
1.9845586E+5 2.2414383E-4
1.7817285E+5 2.4268408E-4
1.5996284E+5 2.6206729E-4
1.4361398E+5 2.8350503E-4
1.2893603E+5 3.0662380E-4
1.1575824E+5 3.3186800E-4
1.0392726E+5 3.5925058E-4
9.3305466E+4 3.8733881E-4
8.3769261E+4 4.1864178E-4
7.5207695E+4 4.5103607E-4
6.7521156E+4 4.8537201E-4
6.0620214E+4 5.2158862E-4
5.4424577E+4 5.5980492E-4
4.8862159E+4 6.0092034E-4
4.3868244E+4 6.4198063E-4
3.9384728E+4 6.8448265E-4
3.5359445E+4 7.3092586E-4
3.1745563E+4 7.7916637E-4
2.8501035E+4 8.2837964E-4
2.5588111E+4 8.8051374E-4
2.2972900E+4 9.3643253E-4
2.0624974E+4 9.9752099E-4
1.8517016E+4 1.0623396E-3
1.6624501E+4 1.1299807E-3
1.4925408E+4 1.2058714E-3
1.3399969E+4 1.2887402E-3
1.2030437E+4 1.3777738E-3
1.0800876E+4 1.4754281E-3
9.6969820E+3 1.5806349E-3
8.7059100E+3 1.6981302E-3
7.8161300E+3 1.8280135E-3
7.0172890E+3 1.9713506E-3
6.3000930E+3 2.1268892E-3
5.6561970E+3 2.2969887E-3
5.0781110E+3 2.4845019E-3
4.5591070E+3 2.6951192E-3
4.0931470E+3 2.9263409E-3
3.6748100E+3 3.1821416E-3
3.2992300E+3 3.4622681E-3
2.9620350E+3 3.7739019E-3
2.6593020E+3 4.1121612E-3
2.3875110E+3 4.4916565E-3
2.1434970E+3 4.9150906E-3
1.9244230E+3 5.3732331E-3
1.7277390E+3 5.8893583E-3
1.5511570E+3 6.4481063E-3
1.3926220E+3 7.0720690E-3
1.2502900E+3 7.7635795E-3
1.1225050E+3 8.5122724E-3
1.0077810E+3 9.3637251E-3
9.0478100E+2 1.0338165E-2
8.1230900E+2 1.1422027E-2
7.2928800E+2 1.2604144E-2
6.5475100E+2 1.3931581E-2
5.8783300E+2 1.5362812E-2
5.2775400E+2 1.7066682E-2
4.7381500E+2 1.8894210E-2
4.2539000E+2 2.0972108E-2
3.8191300E+2 2.3260136E-2
3.4288000E+2 2.5641056E-2
3.0783600E+2 2.8599335E-2
2.7637400E+2 3.1902706E-2
2.4812700E+2 3.5654091E-2
2.2276800E+2 3.9492535E-2
2.0000000E+2 4.3929113E-2
