f G/w
1.0000000E+6 2.0084818E-4
8.9779585E+5 2.1950997E-4
8.0603739E+5 2.3936686E-4
7.2365703E+5 2.6033117E-4
6.4969628E+5 2.8224108E-4
5.8329463E+5 3.0600574E-4
5.2367949E+5 3.3129989E-4
4.7015728E+5 3.5791210E-4
4.2210526E+5 3.8575153E-4
3.7896435E+5 4.1468334E-4
3.4023262E+5 4.4458700E-4
3.0545943E+5 4.7517858E-4
2.7424021E+5 5.0622029E-4
2.4621173E+5 5.3732000E-4
2.2104787E+5 5.6808516E-4
1.9845586E+5 5.9822842E-4
1.7817285E+5 6.2734011E-4
1.5996284E+5 6.5488722E-4
1.4361398E+5 6.8056027E-4
1.2893603E+5 7.0438096E-4
1.1575824E+5 7.2594897E-4
1.0392726E+5 7.4515471E-4
9.3305466E+4 7.6198149E-4
8.3769261E+4 7.7653865E-4
7.5207695E+4 7.8912390E-4
6.7521156E+4 7.9948261E-4
6.0620214E+4 8.0834374E-4
5.4424577E+4 8.1579563E-4
4.8862159E+4 8.2183335E-4
4.3868244E+4 8.2731978E-4
3.9384728E+4 8.3143066E-4
3.5359445E+4 8.3593968E-4
3.1745563E+4 8.4039963E-4
2.8501035E+4 8.4491346E-4
2.5588111E+4 8.4950384E-4
2.2972900E+4 8.5455845E-4
2.0624974E+4 8.6043945E-4
1.8517016E+4 8.6639075E-4
1.6624501E+4 8.7341773E-4
1.4925408E+4 8.8064968E-4
1.3399969E+4 8.8985247E-4
1.2030437E+4 8.9966622E-4
1.0800876E+4 9.1017144E-4
9.6969820E+3 9.2282730E-4
8.7059100E+3 9.3675601E-4
7.8161300E+3 9.5179990E-4
7.0172890E+3 9.6855353E-4
6.3000930E+3 9.8659791E-4
5.6561970E+3 1.0082252E-3
5.0781110E+3 1.0310541E-3
4.5591070E+3 1.0560262E-3
4.0931470E+3 1.0856377E-3
3.6748100E+3 1.1178943E-3
3.2992300E+3 1.1520461E-3
2.9620350E+3 1.1912455E-3
2.6593020E+3 1.2335444E-3
2.3875110E+3 1.2821913E-3
2.1434970E+3 1.3357992E-3
1.9244230E+3 1.3975640E-3
1.7277390E+3 1.4644197E-3
1.5511570E+3 1.5405944E-3
1.3926220E+3 1.6262283E-3
1.2502900E+3 1.7209533E-3
1.1225050E+3 1.8281810E-3
1.0077810E+3 1.9481857E-3
9.0478100E+2 2.0828770E-3
8.1230900E+2 2.2311422E-3
7.2928800E+2 2.4015108E-3
6.5475100E+2 2.5874033E-3
5.8783300E+2 2.7989675E-3
5.2775400E+2 3.0302598E-3
4.7381500E+2 3.2979021E-3
4.2539000E+2 3.5902584E-3
3.8191300E+2 3.9256851E-3
3.4288000E+2 4.3000308E-3
3.0783600E+2 4.7216629E-3
2.7637400E+2 5.1798219E-3
2.4812700E+2 5.7005134E-3
2.2276800E+2 6.2811524E-3
2.0000000E+2 6.9045699E-3
