f G/w
1.0000000E+6 7.5779333E-5
8.9779585E+5 8.0493199E-5
8.0603739E+5 8.5705717E-5
7.2365703E+5 9.1371268E-5
6.4969628E+5 9.7100629E-5
5.8329463E+5 1.0331441E-4
5.2367949E+5 1.1000754E-4
4.7015728E+5 1.1722204E-4
4.2210526E+5 1.2492126E-4
3.7896435E+5 1.3315897E-4
3.4023262E+5 1.4202558E-4
3.0545943E+5 1.5139235E-4
2.7424021E+5 1.6171022E-4
2.4621173E+5 1.7282260E-4
2.2104787E+5 1.8504208E-4
1.9845586E+5 1.9857403E-4
1.7817285E+5 2.1304324E-4
1.5996284E+5 2.2871696E-4
1.4361398E+5 2.4596563E-4
1.2893603E+5 2.6494788E-4
1.1575824E+5 2.8552696E-4
1.0392726E+5 3.0686219E-4
9.3305466E+4 3.3139364E-4
8.3769261E+4 3.5659094E-4
7.5207695E+4 3.8547761E-4
6.7521156E+4 4.1546500E-4
6.0620214E+4 4.4804638E-4
5.4424577E+4 4.8314618E-4
4.8862159E+4 5.2179469E-4
4.3868244E+4 5.6112122E-4
3.9384728E+4 6.0372674E-4
3.5359445E+4 6.4821351E-4
3.1745563E+4 6.9462902E-4
2.8501035E+4 7.4453698E-4
2.5588111E+4 7.9578602E-4
2.2972900E+4 8.4939811E-4
2.0624974E+4 9.0427261E-4
1.8517016E+4 9.6133245E-4
1.6624501E+4 1.0208939E-3
1.4925408E+4 1.0827780E-3
1.3399969E+4 1.1472127E-3
1.2030437E+4 1.2137655E-3
1.0800876E+4 1.2835447E-3
9.6969820E+3 1.3561173E-3
8.7059100E+3 1.4327080E-3
7.8161300E+3 1.5141235E-3
7.0172890E+3 1.6015536E-3
6.3000930E+3 1.6929284E-3
5.6561970E+3 1.7906001E-3
5.0781110E+3 1.8967105E-3
4.5591070E+3 2.0130352E-3
4.0931470E+3 2.1453186E-3
3.6748100E+3 2.2902944E-3
3.2992300E+3 2.4395554E-3
2.9620350E+3 2.5999274E-3
2.6593020E+3 2.7784615E-3
2.3875110E+3 2.9885796E-3
2.1434970E+3 3.2232424E-3
1.9244230E+3 3.4685049E-3
1.7277390E+3 3.7568314E-3
1.5511570E+3 4.0708406E-3
1.3926220E+3 4.4143214E-3
1.2502900E+3 4.8035737E-3
1.1225050E+3 5.2351416E-3
1.0077810E+3 5.7172802E-3
9.0478100E+2 6.2542803E-3
8.1230900E+2 6.8956985E-3
7.2928800E+2 7.5913663E-3
6.5475100E+2 8.3284996E-3
5.8783300E+2 9.2268129E-3
5.2775400E+2 1.0149924E-2
4.7381500E+2 1.1273721E-2
4.2539000E+2 1.2240857E-2
3.8191300E+2 1.3676560E-2
3.4288000E+2 1.5117065E-2
3.0783600E+2 1.6730096E-2
2.7637400E+2 1.8722225E-2
2.4812700E+2 2.0598912E-2
2.2276800E+2 2.2638324E-2
2.0000000E+2 2.5115560E-2
