f G/w
1.0000000E+6 1.1318184E-4
8.9779585E+5 1.1945590E-4
8.0603739E+5 1.2612774E-4
7.2365703E+5 1.3320854E-4
6.4969628E+5 1.4083685E-4
5.8329463E+5 1.4910787E-4
5.2367949E+5 1.5794494E-4
4.7015728E+5 1.6778044E-4
4.2210526E+5 1.7849529E-4
3.7896435E+5 1.9005777E-4
3.4023262E+5 2.0276351E-4
3.0545943E+5 2.1653364E-4
2.7424021E+5 2.3168340E-4
2.4621173E+5 2.4819773E-4
2.2104787E+5 2.6624389E-4
1.9845586E+5 2.8588969E-4
1.7817285E+5 3.0771931E-4
1.5996284E+5 3.3124684E-4
1.4361398E+5 3.5684891E-4
1.2893603E+5 3.8492008E-4
1.1575824E+5 4.1517163E-4
1.0392726E+5 4.4748871E-4
9.3305466E+4 4.8256213E-4
8.3769261E+4 5.1971611E-4
7.5207695E+4 5.5877610E-4
6.7521156E+4 5.9988062E-4
6.0620214E+4 6.4211907E-4
5.4424577E+4 6.8590505E-4
4.8862159E+4 7.3018641E-4
4.3868244E+4 7.7450734E-4
3.9384728E+4 8.1869401E-4
3.5359445E+4 8.6225001E-4
3.1745563E+4 9.0445561E-4
2.8501035E+4 9.4541768E-4
2.5588111E+4 9.8426644E-4
2.2972900E+4 1.0217605E-3
2.0624974E+4 1.0574963E-3
1.8517016E+4 1.0927651E-3
1.6624501E+4 1.1262611E-3
1.4925408E+4 1.1602738E-3
1.3399969E+4 1.1947517E-3
1.2030437E+4 1.2300818E-3
1.0800876E+4 1.2678427E-3
9.6969820E+3 1.3082561E-3
8.7059100E+3 1.3527127E-3
7.8161300E+3 1.4031729E-3
7.0172890E+3 1.4568201E-3
6.3000930E+3 1.5211442E-3
5.6561970E+3 1.5933522E-3
5.0781110E+3 1.6730909E-3
4.5591070E+3 1.7657125E-3
4.0931470E+3 1.8683155E-3
3.6748100E+3 1.9807449E-3
3.2992300E+3 2.1145652E-3
2.9620350E+3 2.2662883E-3
2.6593020E+3 2.4315610E-3
2.3875110E+3 2.6234047E-3
2.1434970E+3 2.8380503E-3
1.9244230E+3 3.0835071E-3
1.7277390E+3 3.3620617E-3
1.5511570E+3 3.6665062E-3
1.3926220E+3 4.0028751E-3
1.2502900E+3 4.4134297E-3
1.1225050E+3 4.8529301E-3
1.0077810E+3 5.3417914E-3
9.0478100E+2 5.9087444E-3
8.1230900E+2 6.5160277E-3
7.2928800E+2 7.2107790E-3
6.5475100E+2 7.9707259E-3
5.8783300E+2 8.8096731E-3
5.2775400E+2 9.8069246E-3
4.7381500E+2 1.0884397E-2
4.2539000E+2 1.2093510E-2
3.8191300E+2 1.3454825E-2
3.4288000E+2 1.4971484E-2
3.0783600E+2 1.6521659E-2
2.7637400E+2 1.8342265E-2
2.4812700E+2 2.0511632E-2
2.2276800E+2 2.2871733E-2
2.0000000E+2 2.5401204E-2
