f G/w
1.0000000E+6 2.0175020E-5
8.9779585E+5 2.2941545E-5
8.0603739E+5 2.5915940E-5
7.2365703E+5 2.9011843E-5
6.4969628E+5 3.2116003E-5
5.8329463E+5 3.5753120E-5
5.2367949E+5 3.9685210E-5
4.7015728E+5 4.3990575E-5
4.2210526E+5 4.8619512E-5
3.7896435E+5 5.3680173E-5
3.4023262E+5 5.9138728E-5
3.0545943E+5 6.5157801E-5
2.7424021E+5 7.1818942E-5
2.4621173E+5 7.9045245E-5
2.2104787E+5 8.7028589E-5
1.9845586E+5 9.5615875E-5
1.7817285E+5 1.0514517E-4
1.5996284E+5 1.1552994E-4
1.4361398E+5 1.2684441E-4
1.2893603E+5 1.3923979E-4
1.1575824E+5 1.5286232E-4
1.0392726E+5 1.6737192E-4
9.3305466E+4 1.8342959E-4
8.3769261E+4 2.0078215E-4
7.5207695E+4 2.1936957E-4
6.7521156E+4 2.3942851E-4
6.0620214E+4 2.6110250E-4
5.4424577E+4 2.8442619E-4
4.8862159E+4 3.0888263E-4
4.3868244E+4 3.3495562E-4
3.9384728E+4 3.6225091E-4
3.5359445E+4 3.9066731E-4
3.1745563E+4 4.2089459E-4
2.8501035E+4 4.5244073E-4
2.5588111E+4 4.8523210E-4
2.2972900E+4 5.1984180E-4
2.0624974E+4 5.5597564E-4
1.8517016E+4 5.9426650E-4
1.6624501E+4 6.3522116E-4
1.4925408E+4 6.7957628E-4
1.3399969E+4 7.2786847E-4
1.2030437E+4 7.8058265E-4
1.0800876E+4 8.3898225E-4
9.6969820E+3 9.0351299E-4
8.7059100E+3 9.7620093E-4
7.8161300E+3 1.0566813E-3
7.0172890E+3 1.1478019E-3
6.3000930E+3 1.2494604E-3
5.6561970E+3 1.3633382E-3
5.0781110E+3 1.4920118E-3
4.5591070E+3 1.6380654E-3
4.0931470E+3 1.8000532E-3
3.6748100E+3 1.9801553E-3
3.2992300E+3 2.1838814E-3
2.9620350E+3 2.4114987E-3
2.6593020E+3 2.6658337E-3
2.3875110E+3 2.9509056E-3
2.1434970E+3 3.2680974E-3
1.9244230E+3 3.6241174E-3
1.7277390E+3 4.0176405E-3
1.5511570E+3 4.4608359E-3
1.3926220E+3 4.9509118E-3
1.2502900E+3 5.4967679E-3
1.1225050E+3 6.1015418E-3
1.0077810E+3 6.7941198E-3
9.0478100E+2 7.5367050E-3
8.1230900E+2 8.3733016E-3
7.2928800E+2 9.3105371E-3
6.5475100E+2 1.0345505E-2
5.8783300E+2 1.1505054E-2
5.2775400E+2 1.2805203E-2
4.7381500E+2 1.4236477E-2
4.2539000E+2 1.5827465E-2
3.8191300E+2 1.7618425E-2
3.4288000E+2 1.9604198E-2
3.0783600E+2 2.1810057E-2
2.7637400E+2 2.4253106E-2
2.4812700E+2 2.6986341E-2
2.2276800E+2 2.9992494E-2
2.0000000E+2 3.3326915E-2
