f G/w
1.0000000E+6 9.4114062E-5
8.9779585E+5 1.0209193E-4
8.0603739E+5 1.1050844E-4
7.2365703E+5 1.1928288E-4
6.4969628E+5 1.2856338E-4
5.8329463E+5 1.3855520E-4
5.2367949E+5 1.4917257E-4
4.7015728E+5 1.6044294E-4
4.2210526E+5 1.7248002E-4
3.7896435E+5 1.8517074E-4
3.4023262E+5 1.9862885E-4
3.0545943E+5 2.1297121E-4
2.7424021E+5 2.2818692E-4
2.4621173E+5 2.4430392E-4
2.2104787E+5 2.6138038E-4
1.9845586E+5 2.7935197E-4
1.7817285E+5 2.9830758E-4
1.5996284E+5 3.1843741E-4
1.4361398E+5 3.3967201E-4
1.2893603E+5 3.6233766E-4
1.1575824E+5 3.8660059E-4
1.0392726E+5 4.1285014E-4
9.3305466E+4 4.4121358E-4
8.3769261E+4 4.7233150E-4
7.5207695E+4 5.0649815E-4
6.7521156E+4 5.4428790E-4
6.0620214E+4 5.8647280E-4
5.4424577E+4 6.3343219E-4
4.8862159E+4 6.8608678E-4
4.3868244E+4 7.4512268E-4
3.9384728E+4 8.1128139E-4
3.5359445E+4 8.8565125E-4
3.1745563E+4 9.6909783E-4
2.8501035E+4 1.0622930E-3
2.5588111E+4 1.1666468E-3
2.2972900E+4 1.2833912E-3
2.0624974E+4 1.4141949E-3
1.8517016E+4 1.5601517E-3
1.6624501E+4 1.7233973E-3
1.4925408E+4 1.9058762E-3
1.3399969E+4 2.1086427E-3
1.2030437E+4 2.3350754E-3
1.0800876E+4 2.5872439E-3
9.6969820E+3 2.8678463E-3
8.7059100E+3 3.1802133E-3
7.8161300E+3 3.5283532E-3
7.0172890E+3 3.9152281E-3
6.3000930E+3 4.3458210E-3
5.6561970E+3 4.8242449E-3
5.0781110E+3 5.3559615E-3
4.5591070E+3 5.9473977E-3
4.0931470E+3 6.6036448E-3
3.6748100E+3 7.3325896E-3
3.2992300E+3 8.1415749E-3
2.9620350E+3 9.0391530E-3
2.6593020E+3 1.0033990E-2
2.3875110E+3 1.1141692E-2
2.1434970E+3 1.2367788E-2
1.9244230E+3 1.3729086E-2
1.7277390E+3 1.5237756E-2
1.5511570E+3 1.6910417E-2
1.3926220E+3 1.8770026E-2
1.2502900E+3 2.0831695E-2
1.1225050E+3 2.3120770E-2
1.0077810E+3 2.5663275E-2
9.0478100E+2 2.8483083E-2
8.1230900E+2 3.1633501E-2
7.2928800E+2 3.5113096E-2
6.5475100E+2 3.8997326E-2
5.8783300E+2 4.3331947E-2
5.2775400E+2 4.8149360E-2
4.7381500E+2 5.3511816E-2
4.2539000E+2 5.9481221E-2
3.8191300E+2 6.6134699E-2
3.4288000E+2 7.3556817E-2
3.0783600E+2 8.1817015E-2
2.7637400E+2 9.1021560E-2
2.4812700E+2 1.0128220E-1
2.2276800E+2 1.1270649E-1
2.0000000E+2 1.2544564E-1
