f G/w
1.0000000E+6 1.8723413E-5
8.9779585E+5 2.0076842E-5
8.0603739E+5 2.1514576E-5
7.2365703E+5 2.3080545E-5
6.4969628E+5 2.4803579E-5
5.8329463E+5 2.6577395E-5
5.2367949E+5 2.8727387E-5
4.7015728E+5 3.1078735E-5
4.2210526E+5 3.3663033E-5
3.7896435E+5 3.6547181E-5
3.4023262E+5 3.9699260E-5
3.0545943E+5 4.3203562E-5
2.7424021E+5 4.7097883E-5
2.4621173E+5 5.1410987E-5
2.2104787E+5 5.6182640E-5
1.9845586E+5 6.1494737E-5
1.7817285E+5 6.7374958E-5
1.5996284E+5 7.3850283E-5
1.4361398E+5 8.1057343E-5
1.2893603E+5 8.9061859E-5
1.1575824E+5 9.7955280E-5
1.0392726E+5 1.0779350E-4
9.3305466E+4 1.1876791E-4
8.3769261E+4 1.3087912E-4
7.5207695E+4 1.4436027E-4
6.7521156E+4 1.5936931E-4
6.0620214E+4 1.7610036E-4
5.4424577E+4 1.9459309E-4
4.8862159E+4 2.1512505E-4
4.3868244E+4 2.3794623E-4
3.9384728E+4 2.6341737E-4
3.5359445E+4 2.9171878E-4
3.1745563E+4 3.2318741E-4
2.8501035E+4 3.5819499E-4
2.5588111E+4 3.9707784E-4
2.2972900E+4 4.4030167E-4
2.0624974E+4 4.8815933E-4
1.8517016E+4 5.4190785E-4
1.6624501E+4 6.0128699E-4
1.4925408E+4 6.6764836E-4
1.3399969E+4 7.4153076E-4
1.2030437E+4 8.2345162E-4
1.0800876E+4 9.1498692E-4
9.6969820E+3 1.0167018E-3
8.7059100E+3 1.1300434E-3
7.8161300E+3 1.2564037E-3
7.0172890E+3 1.3966217E-3
6.3000930E+3 1.5528682E-3
5.6561970E+3 1.7270733E-3
5.0781110E+3 1.9208366E-3
4.5591070E+3 2.1363897E-3
4.0931470E+3 2.3766594E-3
3.6748100E+3 2.6437128E-3
3.2992300E+3 2.9405676E-3
2.9620350E+3 3.2718964E-3
2.6593020E+3 3.6396017E-3
2.3875110E+3 4.0490461E-3
2.1434970E+3 4.5051388E-3
1.9244230E+3 5.0129414E-3
1.7277390E+3 5.5790916E-3
1.5511570E+3 6.2099286E-3
1.3926220E+3 6.9104198E-3
1.2502900E+3 7.6925154E-3
1.1225050E+3 8.5631674E-3
1.0077810E+3 9.5337082E-3
9.0478100E+2 1.0617006E-2
8.1230900E+2 1.1816831E-2
7.2928800E+2 1.3156898E-2
6.5475100E+2 1.4653598E-2
5.8783300E+2 1.6318292E-2
5.2775400E+2 1.8169996E-2
4.7381500E+2 2.0230869E-2
4.2539000E+2 2.2540796E-2
3.8191300E+2 2.5110292E-2
3.4288000E+2 2.7981231E-2
3.0783600E+2 3.1153273E-2
2.7637400E+2 3.4706501E-2
2.4812700E+2 3.8656907E-2
2.2276800E+2 4.3056769E-2
2.0000000E+2 4.7955310E-2
