f G/w
1.0000000E+6 1.5318715E-4
8.9779585E+5 1.6595934E-4
8.0603739E+5 1.7980884E-4
7.2365703E+5 1.9459819E-4
6.4969628E+5 2.1064212E-4
5.8329463E+5 2.2795199E-4
5.2367949E+5 2.4644377E-4
4.7015728E+5 2.6669682E-4
4.2210526E+5 2.8882342E-4
3.7896435E+5 3.1246336E-4
3.4023262E+5 3.3775673E-4
3.0545943E+5 3.6467774E-4
2.7424021E+5 3.9371166E-4
2.4621173E+5 4.2438045E-4
2.2104787E+5 4.5687776E-4
1.9845586E+5 4.9101819E-4
1.7817285E+5 5.2695416E-4
1.5996284E+5 5.6371269E-4
1.4361398E+5 6.0160975E-4
1.2893603E+5 6.4033612E-4
1.1575824E+5 6.7899649E-4
1.0392726E+5 7.1731602E-4
9.3305466E+4 7.5515531E-4
8.3769261E+4 7.9178475E-4
7.5207695E+4 8.2709050E-4
6.7521156E+4 8.6202383E-4
6.0620214E+4 8.9356544E-4
5.4424577E+4 9.2202589E-4
4.8862159E+4 9.4856985E-4
4.3868244E+4 9.7154911E-4
3.9384728E+4 9.9111739E-4
3.5359445E+4 1.0083146E-3
3.1745563E+4 1.0224644E-3
2.8501035E+4 1.0346947E-3
2.5588111E+4 1.0442507E-3
2.2972900E+4 1.0518182E-3
2.0624974E+4 1.0570432E-3
1.8517016E+4 1.0617677E-3
1.6624501E+4 1.0651207E-3
1.4925408E+4 1.0671061E-3
1.3399969E+4 1.0685232E-3
1.2030437E+4 1.0682706E-3
1.0800876E+4 1.0701177E-3
9.6969820E+3 1.0737152E-3
8.7059100E+3 1.0748119E-3
7.8161300E+3 1.0761995E-3
7.0172890E+3 1.0806456E-3
6.3000930E+3 1.0858586E-3
5.6561970E+3 1.0932641E-3
5.0781110E+3 1.1011773E-3
4.5591070E+3 1.1123021E-3
4.0931470E+3 1.1276525E-3
3.6748100E+3 1.1482567E-3
3.2992300E+3 1.1963475E-3
2.9620350E+3 1.2374912E-3
2.6593020E+3 1.2648282E-3
2.3875110E+3 1.3097828E-3
2.1434970E+3 1.3660109E-3
1.9244230E+3 1.4229397E-3
1.7277390E+3 1.4840619E-3
1.5511570E+3 1.5615890E-3
1.3926220E+3 1.6403004E-3
1.2502900E+3 1.7295206E-3
1.1225050E+3 1.8047161E-3
1.0077810E+3 1.9171891E-3
9.0478100E+2 2.0513666E-3
8.1230900E+2 2.2119549E-3
7.2928800E+2 2.3596185E-3
6.5475100E+2 2.6376997E-3
5.8783300E+2 2.8729189E-3
5.2775400E+2 3.1078183E-3
4.7381500E+2 3.2904106E-3
4.2539000E+2 3.5642321E-3
3.8191300E+2 3.9984298E-3
3.4288000E+2 4.4087258E-3
3.0783600E+2 4.9306723E-3
2.7637400E+2 5.3889232E-3
2.4812700E+2 5.9180108E-3
2.2276800E+2 6.6295354E-3
2.0000000E+2 7.5968933E-3
