fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.157689566E-28 1.000000000E+20 1.011204118E+00 5.566876511E-13 3.530170456E-03 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.512193444E-28 1.000000000E+20 1.013742448E+00 4.603383524E-13 4.458949648E-03 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.068599861E-28 1.000000000E+20 1.011881813E+00 7.708555180E-13 3.767856664E-03 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.050787020E-28 1.000000000E+20 1.013728380E+00 6.745937885E-13 4.444359392E-03 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.342240380E-28 1.000000000E+20 1.012389066E+00 1.083993197E-12 3.940077447E-03 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.343932008E-28 1.000000000E+20 1.013707958E+00 9.878309028E-13 4.423081417E-03 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.129802538E-28 1.000000000E+20 1.012749395E+00 1.540979516E-12 4.052670351E-03 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.141788616E-28 1.000000000E+20 1.013678468E+00 1.444939550E-12 4.392143322E-03 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.583474212E-28 1.000000000E+20 1.012988331E+00 2.206110646E-12 4.111723725E-03 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.733567485E-28 1.000000000E+20 1.013636211E+00 2.110231276E-12 4.347356613E-03 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.224902723E-27 1.000000000E+20 1.013127814E+00 3.170475763E-12 4.121071119E-03 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.221844122E-27 1.000000000E+20 1.013576349E+00 3.074816070E-12 4.282936900E-03 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.718345348E-27 1.000000000E+20 1.013184004E+00 4.561038139E-12 4.080990964E-03 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.718122447E-27 1.000000000E+20 1.013492976E+00 4.465684936E-12 4.191140004E-03 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.448293526E-27 1.000000000E+20 1.013167637E+00 6.550643852E-12 3.987854115E-03 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.450518875E-27 1.000000000E+20 1.013379789E+00 6.455720133E-12 4.062095580E-03 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.489196992E-27 1.000000000E+20 1.013086543E+00 9.366773068E-12 3.834719654E-03 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.458393703E-27 1.000000000E+20 1.013232000E+00 9.272447092E-12 3.884219084E-03 
010_340 010_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.901280660E-27 1.000000000E+20 1.012950702E+00 1.329475276E-11 3.613293480E-03 
010_340_SRH 010_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.893533709E-27 1.000000000E+20 1.013050501E+00 1.320124537E-11 3.645862791E-03 
011_340 011_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.871028936E-27 1.000000000E+20 1.012780552E+00 1.866925279E-11 3.318020527E-03 
011_340_SRH 011_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.951425918E-27 1.000000000E+20 1.012849303E+00 1.857683841E-11 3.339098166E-03 
