T d154 d184 d214 d244
d 150 180 210 240
290 1.269500136E+00 1.267812808E+00 1.266500927E+00 1.265226181E+00
295 1.269600316E+00 1.268179095E+00 1.266930876E+00 1.266003803E+00
300 1.270715232E+00 1.269311638E+00 1.268223221E+00 1.267538323E+00
305 1.272715436E+00 1.271187923E+00 1.270260527E+00 1.269688766E+00
310 1.275170935E+00 1.273570791E+00 1.272800234E+00 1.272151253E+00
315 1.277868041E+00 1.276188983E+00 1.275231969E+00 1.274208474E+00
320 1.280322552E+00 1.278706830E+00 1.277540045E+00 1.276465723E+00
325 1.282040658E+00 1.280366022E+00 1.278984946E+00 1.277945813E+00
330 1.282466359E+00 1.280634597E+00 1.279153338E+00 1.277866186E+00
335 1.280543715E+00 1.278523190E+00 1.276961141E+00 1.275595180E+00
340 1.274541768E+00 1.272352592E+00 1.270789070E+00 1.267945155E+00
