T d154 d184 d214 d244
d 150 180 210 240
290 1.324407114E+00 1.322251751E+00 1.320494594E+00 1.320428889E+00
295 1.323469085E+00 1.321291222E+00 1.319532243E+00 1.319506426E+00
300 1.323508467E+00 1.321542022E+00 1.319595941E+00 1.319646534E+00
305 1.324587952E+00 1.323045302E+00 1.320744723E+00 1.320959117E+00
310 1.326682368E+00 1.325273513E+00 1.323004717E+00 1.323052414E+00
315 1.329597474E+00 1.328316239E+00 1.326172590E+00 1.326097102E+00
320 1.333186405E+00 1.332038733E+00 1.329903805E+00 1.329799748E+00
325 1.337093187E+00 1.336077027E+00 1.334227140E+00 1.333818943E+00
330 1.341134182E+00 1.339778323E+00 1.338404348E+00 1.338210391E+00
335 1.345355928E+00 1.343905729E+00 1.342468552E+00 1.342247671E+00
340 1.349220439E+00 1.347527912E+00 1.346074046E+00 1.345851449E+00
