-8.9999200E-2 -4.6623770E-6
-5.9960370E-2 -3.1880480E-6
-2.9989720E-2 -1.5930150E-6
2.3552780E-4 -1.9545200E-8
9.5810000E-3 5.3321540E-7
2.0037230E-2 1.0920520E-6
3.0008320E-2 1.6971680E-6
3.9994720E-2 2.3993430E-6
5.0004010E-2 2.9876590E-6
5.9990410E-2 3.6712590E-6
6.9988250E-2 4.2990700E-6
8.0020430E-2 5.1162460E-6
8.9961050E-2 5.9300620E-6
1.0002760E-1 6.9572670E-6
1.1000250E-1 7.9534730E-6
1.2006860E-1 9.1850050E-6
1.2990710E-1 1.0445070E-5
1.3999610E-1 1.2280890E-5
1.5002820E-1 1.4386490E-5
1.5999170E-1 1.6656210E-5
1.7001250E-1 2.0027730E-5
1.7995310E-1 2.4069620E-5
1.8999670E-1 3.0014740E-5
1.9994880E-1 3.6892890E-5
2.1008350E-1 4.6591680E-5
2.1997020E-1 5.8782870E-5
2.2996810E-1 7.5819700E-5
2.4001170E-1 1.0160600E-4
2.4994090E-1 1.3067150E-4
2.6003030E-1 1.7270260E-4
2.6992560E-1 2.3130720E-4
2.7991200E-1 3.1633810E-4
2.8996710E-1 4.2038390E-4
2.9987380E-1 5.6716240E-4
3.0991700E-1 7.4399120E-4
3.1985810E-1 1.0172520E-3
3.2995840E-1 1.3804230E-3
3.3993390E-1 1.8163710E-3
3.4998850E-1 2.3773160E-3
3.5996390E-1 3.0824970E-3
3.6996170E-1 3.9586260E-3
3.7999390E-1 5.0715900E-3
3.8994600E-1 6.2507340E-3
3.9993290E-1 7.6381450E-3
4.0993070E-1 9.0694240E-3
4.1994000E-1 1.0953930E-2
4.3000600E-1 1.2799070E-2
4.3995860E-1 1.4856830E-2
4.4997930E-1 1.7041440E-2
4.5997710E-1 1.9524430E-2
4.7000930E-1 2.1804060E-2
4.8001860E-1 2.4302680E-2
4.8999360E-1 2.6644890E-2
5.0003720E-1 2.9493990E-2
5.0998970E-1 3.2219690E-2
