fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
UDT0 10:27 299 38.78 1.000E+000 3.598E+000 3.218E-011 1.703E+004 2.928E+000 9.073E-006 2.227E-003 
UDT1 10:30 299 38.78 1.000E+000 3.603E+000 3.208E-011 1.703E+004 2.921E+000 8.976E-006 1.157E-003 
UDT2 10:33 299 38.78 1.000E+000 3.573E+000 3.127E-011 1.703E+004 2.907E+000 8.801E-006 9.193E-004 
UDT3 10:35 299 38.78 1.000E+000 3.623E+000 3.226E-011 1.703E+004 2.915E+000 8.882E-006 8.215E-004 
UDT4 10:37 298.9 38.79 1.000E+000 3.568E+000 3.060E-011 1.709E+004 2.910E+000 8.797E-006 9.393E-004 
UDT5 10:40 298.9 38.79 1.000E+000 3.610E+000 3.181E-011 1.709E+004 2.918E+000 8.872E-006 8.748E-004 
UDT6 10:42 298.9 38.79 1.000E+000 3.610E+000 3.126E-011 1.709E+004 2.915E+000 8.832E-006 9.933E-004 
UDT7 10:44 298.8 38.8 1.000E+000 3.568E+000 3.031E-011 1.715E+004 2.922E+000 8.888E-006 1.637E-003 
UDT8 10:47 298.9 38.79 1.000E+000 3.642E+000 3.241E-011 1.709E+004 2.925E+000 8.952E-006 1.404E-003 
UDT9 10:50 298.8 38.8 1.000E+000 3.722E+000 3.367E-011 1.715E+004 2.934E+000 9.038E-006 1.452E-003 
