N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 335 1.500E-4 1.215808686E+00 1.240220664E+00
1.468000E+10 1.778E+16 335 1.500E-4 1.219766082E+00 1.240314717E+00
2.154000E+10 1.778E+16 335 1.500E-4 1.226052630E+00 1.240451749E+00
3.162000E+10 1.778E+16 335 1.500E-4 1.230653821E+00 1.240650920E+00
4.642000E+10 1.778E+16 335 1.500E-4 1.234045416E+00 1.240938603E+00
6.813000E+10 1.778E+16 335 1.500E-4 1.236624123E+00 1.241351772E+00
1.000000E+11 1.778E+16 335 1.500E-4 1.238710931E+00 1.241939156E+00
1.468000E+11 1.778E+16 335 1.500E-4 1.228049093E+00 1.242762651E+00
2.154000E+11 1.778E+16 335 1.500E-4 1.242407626E+00 1.243894939E+00
3.162000E+11 1.778E+16 335 1.500E-4 1.244407578E+00 1.245410836E+00
4.642000E+11 1.778E+16 335 1.500E-4 1.246696281E+00 1.247369868E+00
6.813000E+11 1.778E+16 335 1.500E-4 1.249340118E+00 1.249790212E+00
1.000000E+12 1.778E+16 335 1.500E-4 1.252322360E+00 1.252621660E+00
1.468000E+12 1.778E+16 335 1.500E-4 1.255536386E+00 1.013005679E+00
2.154000E+12 1.778E+16 335 1.500E-4 1.258937091E+00 1.259067739E+00
3.162000E+12 1.778E+16 335 1.500E-4 1.262222592E+00 1.262309501E+00
4.642000E+12 1.778E+16 335 1.500E-4 1.264876869E+00 1.264934861E+00
6.813000E+12 1.778E+16 335 1.500E-4 1.267409780E+00 1.267452208E+00
1.000000E+13 1.778E+16 335 1.500E-4 1.277068364E+00 1.277244048E+00
