N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 330 1.500E-4 1.224971073E+00 1.243131005E+00
1.468000E+10 1.000E+16 330 1.500E-4 1.231130089E+00 1.243173493E+00
2.154000E+10 1.000E+16 330 1.500E-4 1.235645109E+00 1.243235541E+00
3.162000E+10 1.000E+16 330 1.500E-4 1.238514819E+00 1.243325724E+00
4.642000E+10 1.000E+16 330 1.500E-4 1.240162871E+00 1.243456362E+00
6.813000E+10 1.000E+16 330 1.500E-4 1.241396313E+00 1.243644464E+00
1.000000E+11 1.000E+16 330 1.500E-4 1.242382348E+00 1.243913051E+00
1.468000E+11 1.000E+16 330 1.500E-4 1.243252231E+00 1.244291645E+00
2.154000E+11 1.000E+16 330 1.500E-4 1.244662333E+00 1.245615582E+00
3.162000E+11 1.000E+16 330 1.500E-4 1.248217939E+00 1.248867471E+00
4.642000E+11 1.000E+16 330 1.500E-4 1.258225153E+00 1.258694385E+00
6.813000E+11 1.000E+16 330 1.500E-4 1.260265810E+00 1.260665279E+00
1.000000E+12 1.000E+16 330 1.500E-4 1.264538929E+00 1.264748703E+00
1.468000E+12 1.000E+16 330 1.500E-4 1.270962293E+00 1.271077510E+00
2.154000E+12 1.000E+16 330 1.500E-4 1.273451873E+00 1.273528478E+00
3.162000E+12 1.000E+16 330 1.500E-4 1.275892526E+00 1.275943432E+00
4.642000E+12 1.000E+16 330 1.500E-4 1.278320906E+00 1.278354315E+00
6.813000E+12 1.000E+16 330 1.500E-4 1.280855027E+00 1.281033660E+00
1.000000E+13 1.000E+16 330 1.500E-4 1.291443668E+00 1.291459954E+00
