T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.332453832E+00 1.263894293E+00 6.855953900E-02 1.328194060E+00 1.263227525E+00 6.496653500E-02 4.259772000E-03 6.667680000E-04
295 1.330766442E+00 1.076314267E+00 2.544521750E-01 1.326820889E+00 1.075731533E+00 2.510893560E-01 3.945553000E-03 5.827340000E-04
300 1.330231202E+00 1.266328850E+00 6.390235200E-02 1.326619751E+00 1.265771958E+00 6.084779300E-02 3.611451000E-03 5.568920000E-04
305 1.330916566E+00 1.093076270E+00 2.378402960E-01 1.327663606E+00 1.092412828E+00 2.352507780E-01 3.252960000E-03 6.634420000E-04
310 1.332387827E+00 1.271490061E+00 6.089776600E-02 1.329468645E+00 1.270987984E+00 5.848066100E-02 2.919182000E-03 5.020770000E-04
315 1.334772597E+00 1.111431938E+00 2.233406590E-01 1.332149226E+00 1.110675495E+00 2.214737310E-01 2.623371000E-03 7.564430000E-04
320 1.337980820E+00 1.277511847E+00 6.046897300E-02 1.335599878E+00 1.276996033E+00 5.860384500E-02 2.380942000E-03 5.158140000E-04
325 1.341686563E+00 1.129967787E+00 2.117187760E-01 1.339480063E+00 1.129119021E+00 2.103610420E-01 2.206500000E-03 8.487660000E-04
330 1.345261511E+00 1.283150134E+00 6.211137700E-02 1.343153105E+00 1.282511857E+00 6.064124800E-02 2.108406000E-03 6.382770000E-04
335 1.349492335E+00 1.148290252E+00 2.012020830E-01 1.347399329E+00 1.147325437E+00 2.000738920E-01 2.093006000E-03 9.648150000E-04
340 1.353458945E+00 1.285795338E+00 6.766360700E-02 1.351297542E+00 1.284943285E+00 6.635425700E-02 2.161403000E-03 8.520530000E-04
