N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 320 2.100E-4 1.016765282E+00 1.017831850E+00
1.468000E+10 1.000E+15 320 2.100E-4 1.017048026E+00 1.017789128E+00
2.154000E+10 1.000E+15 320 2.100E-4 1.017215987E+00 1.017727456E+00
3.162000E+10 1.000E+15 320 2.100E-4 1.017287915E+00 1.017639123E+00
4.642000E+10 1.000E+15 320 2.100E-4 1.017273826E+00 1.017514051E+00
6.813000E+10 1.000E+15 320 2.100E-4 1.017176147E+00 1.017339950E+00
1.000000E+11 1.000E+15 320 2.100E-4 1.016992227E+00 1.017103640E+00
1.468000E+11 1.000E+15 320 2.100E-4 1.016719138E+00 1.016794789E+00
2.154000E+11 1.000E+15 320 2.100E-4 1.016362359E+00 1.016413719E+00
3.162000E+11 1.000E+15 320 2.100E-4 1.015950063E+00 1.015985043E+00
4.642000E+11 1.000E+15 320 2.100E-4 1.015548910E+00 1.015572966E+00
6.813000E+11 1.000E+15 320 2.100E-4 1.015280030E+00 1.015296913E+00
1.000000E+12 1.000E+15 320 2.100E-4 1.015310217E+00 1.015322510E+00
1.468000E+12 1.000E+15 320 2.100E-4 1.015818649E+00 1.015828070E+00
2.154000E+12 1.000E+15 320 2.100E-4 1.016949142E+00 1.016956799E+00
3.162000E+12 1.000E+15 320 2.100E-4 1.018769438E+00 1.018776067E+00
4.642000E+12 1.000E+15 320 2.100E-4 1.036109380E+00 1.036110082E+00
6.813000E+12 1.000E+15 320 2.100E-4 1.057471225E+00 1.057473336E+00
1.000000E+13 1.000E+15 320 2.100E-4 1.074260081E+00 1.074262911E+00
