N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.389997000E-03 5.512299000E-03 5.070986000E-03 4.924736000E-03
1.600000000E+01 2.298141400E-02 2.365494200E-02 2.241117800E-02 2.344565400E-02
1.700000000E+01 6.019130300E-02 5.945032900E-02 5.874630300E-02 5.919115400E-02
1.549996187E+01 -6.614128500E-02 -6.066962900E-02 -5.617637400E-02 -5.374770100E-02
1.649996187E+01 4.729143800E-02 4.789848800E-02 4.789228500E-02 4.779446700E-02
1.674996808E+01 5.666247800E-02 5.528936400E-02 5.575243500E-02 5.574712100E-02
1.624993176E+01 3.631470900E-02 3.656159700E-02 3.649750000E-02 3.606314300E-02
1.574996808E+01 -1.058379000E-03 7.382970000E-04 1.670037000E-03 2.799309000E-03
1.524993176E+01 -1.424299920E-01 -1.416730470E-01 -1.406009730E-01 -1.390024240E-01
