N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.205266900E-02 1.083593000E-02 9.621425000E-03 8.546211000E-03
1.600000000E+01 1.656817200E-02 1.726256600E-02 1.642563500E-02 1.796120700E-02
1.700000000E+01 6.627391000E-02 6.466697500E-02 6.329227600E-02 6.325905400E-02
1.549996187E+01 -1.350758710E-01 -1.318036450E-01 -1.247030800E-01 -1.173587280E-01
1.649996187E+01 5.153816900E-02 5.186641500E-02 5.146190800E-02 5.097952300E-02
1.674996808E+01 6.246904500E-02 6.040587900E-02 6.021826300E-02 5.969053400E-02
1.624993176E+01 3.702606700E-02 3.735058600E-02 3.729281400E-02 3.682387500E-02
1.574996808E+01 -2.543814500E-02 -2.420459200E-02 -2.221916400E-02 -1.937025800E-02
1.524993176E+01 -1.165205090E-01 -1.104320070E-01 -1.062646190E-01 -1.035535370E-01
