d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.284878154E+00 1.242267684E+00 4.261047000E-02 1.284600625E+00 1.242128446E+00 4.247217900E-02 2.775290000E-04 1.392380000E-04
150 295 1.283573389E+00 1.242306470E+00 4.126691900E-02 1.283324572E+00 1.242178532E+00 4.114604000E-02 2.488170000E-04 1.279380000E-04
150 300 1.283342884E+00 1.243282831E+00 4.006005300E-02 1.283122160E+00 1.243165301E+00 3.995685900E-02 2.207240000E-04 1.175300000E-04
150 305 1.284167485E+00 1.244752368E+00 3.941511700E-02 1.283972787E+00 1.244646280E+00 3.932650700E-02 1.946980000E-04 1.060880000E-04
150 310 1.285725139E+00 1.247167478E+00 3.855766100E-02 1.285552788E+00 1.247068058E+00 3.848473000E-02 1.723510000E-04 9.942000000E-05
150 315 1.287901941E+00 1.250026764E+00 3.787517700E-02 1.287747442E+00 1.249930379E+00 3.781706300E-02 1.544990000E-04 9.638500000E-05
150 320 1.290337014E+00 1.252748191E+00 3.758882300E-02 1.290195483E+00 1.252654868E+00 3.754061500E-02 1.415310000E-04 9.332300000E-05
150 325 1.292700415E+00 1.255716863E+00 3.698355200E-02 1.292566817E+00 1.255620607E+00 3.694621000E-02 1.335980000E-04 9.625600000E-05
150 330 1.294719930E+00 1.258576287E+00 3.614364300E-02 1.294589258E+00 1.258473359E+00 3.611589900E-02 1.306720000E-04 1.029280000E-04
150 335 1.295806359E+00 1.260785402E+00 3.502095700E-02 1.295674587E+00 1.260673328E+00 3.500125900E-02 1.317720000E-04 1.120740000E-04
150 340 1.295002538E+00 1.262700004E+00 3.230253400E-02 1.294866275E+00 1.262572945E+00 3.229333000E-02 1.362630000E-04 1.270590000E-04
180 290 1.285017570E+00 1.242406487E+00 4.261108300E-02 1.284750713E+00 1.242269074E+00 4.248163900E-02 2.668570000E-04 1.374130000E-04
180 295 1.283817608E+00 1.242523708E+00 4.129390000E-02 1.283578484E+00 1.242397624E+00 4.118086000E-02 2.391240000E-04 1.260840000E-04
180 300 1.283465746E+00 1.243418449E+00 4.004729700E-02 1.283253805E+00 1.243302616E+00 3.995118900E-02 2.119410000E-04 1.158330000E-04
180 305 1.284060758E+00 1.244773371E+00 3.928738700E-02 1.283873716E+00 1.244668794E+00 3.920492200E-02 1.870420000E-04 1.045770000E-04
180 310 1.285478455E+00 1.246942835E+00 3.853562000E-02 1.285313023E+00 1.246844805E+00 3.846821800E-02 1.654320000E-04 9.803000000E-05
180 315 1.287573507E+00 1.249617219E+00 3.795628800E-02 1.287425224E+00 1.249523323E+00 3.790190100E-02 1.482830000E-04 9.389600000E-05
180 320 1.290129470E+00 1.252348612E+00 3.778085800E-02 1.289993666E+00 1.252257169E+00 3.773649700E-02 1.358040000E-04 9.144300000E-05
