d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.302246181E+00 1.259038748E+00 4.320743300E-02 1.302099763E+00 1.258953717E+00 4.314604600E-02 1.464180000E-04 8.503100000E-05
150 295 1.299882973E+00 1.257742141E+00 4.214083200E-02 1.299747776E+00 1.257662581E+00 4.208519500E-02 1.351970000E-04 7.956000000E-05
150 300 1.298447283E+00 1.257406915E+00 4.104036800E-02 1.298324358E+00 1.257333220E+00 4.099113800E-02 1.229250000E-04 7.369500000E-05
150 305 1.298021414E+00 1.257602589E+00 4.041882500E-02 1.297911098E+00 1.257536268E+00 4.037483000E-02 1.103160000E-04 6.632100000E-05
150 310 1.298393307E+00 1.258993856E+00 3.939945100E-02 1.298295116E+00 1.258932915E+00 3.936220100E-02 9.819100000E-05 6.094100000E-05
150 315 1.299545351E+00 1.261057111E+00 3.848824000E-02 1.299458232E+00 1.261000622E+00 3.845761000E-02 8.711900000E-05 5.648900000E-05
150 320 1.301217170E+00 1.263249966E+00 3.796720400E-02 1.301139676E+00 1.263198328E+00 3.794134800E-02 7.749400000E-05 5.163800000E-05
150 325 1.303172549E+00 1.266015072E+00 3.715747700E-02 1.303102896E+00 1.265965717E+00 3.713717900E-02 6.965300000E-05 4.935500000E-05
150 330 1.305264025E+00 1.268985148E+00 3.627887700E-02 1.305200144E+00 1.268936584E+00 3.626356000E-02 6.388100000E-05 4.856400000E-05
150 335 1.307064308E+00 1.271667753E+00 3.539655500E-02 1.307004243E+00 1.271619045E+00 3.538519800E-02 6.006500000E-05 4.870800000E-05
150 340 1.307860478E+00 1.274312994E+00 3.354748400E-02 1.307801963E+00 1.274261290E+00 3.354067300E-02 5.851500000E-05 5.170400000E-05
180 290 1.302864138E+00 1.259226577E+00 4.363756100E-02 1.302719049E+00 1.259141729E+00 4.357732000E-02 1.450890000E-04 8.484800000E-05
180 295 1.300588493E+00 1.258037322E+00 4.255117100E-02 1.300454447E+00 1.257957917E+00 4.249653000E-02 1.340460000E-04 7.940500000E-05
180 300 1.299011354E+00 1.257630715E+00 4.138063900E-02 1.298889434E+00 1.257557130E+00 4.133230400E-02 1.219200000E-04 7.358500000E-05
180 305 1.298329012E+00 1.257716814E+00 4.061219800E-02 1.298219465E+00 1.257650513E+00 4.056895200E-02 1.095470000E-04 6.630100000E-05
180 310 1.298522641E+00 1.258864093E+00 3.965854800E-02 1.298425181E+00 1.258803186E+00 3.962199500E-02 9.746000000E-05 6.090700000E-05
180 315 1.299564959E+00 1.260756215E+00 3.880874400E-02 1.299478556E+00 1.260699976E+00 3.877858000E-02 8.640300000E-05 5.623900000E-05
180 320 1.301329182E+00 1.262959064E+00 3.837011800E-02 1.301252495E+00 1.262907536E+00 3.834495900E-02 7.668700000E-05 5.152800000E-05
180 325 1.303336503E+00 1.265766852E+00 3.756965100E-02 1.303267659E+00 1.265717695E+00 3.754996400E-02 6.884400000E-05 4.915700000E-05
180 330 1.305429703E+00 1.268726939E+00 3.670276400E-02 1.305366548E+00 1.268678564E+00 3.668798400E-02 6.315500000E-05 4.837500000E-05
180 335 1.307210385E+00 1.271368232E+00 3.584215300E-02 1.307150761E+00 1.271319496E+00 3.583126500E-02 5.962400000E-05 4.873600000E-05
180 340 1.307941027E+00 1.273911701E+00 3.402932600E-02 1.307882638E+00 1.273859722E+00 3.402291600E-02 5.838900000E-05 5.197900000E-05
210 290 1.303059133E+00 1.259321584E+00 4.373754900E-02 1.302914705E+00 1.259236813E+00 4.367789200E-02 1.444280000E-04 8.477100000E-05
210 295 1.300715065E+00 1.258063337E+00 4.265172800E-02 1.300581706E+00 1.257984012E+00 4.259769400E-02 1.333590000E-04 7.932500000E-05
210 300 1.299193078E+00 1.257699454E+00 4.149362400E-02 1.299071753E+00 1.257626006E+00 4.144574700E-02 1.213250000E-04 7.344800000E-05
210 305 1.298602702E+00 1.257810814E+00 4.079188800E-02 1.298493667E+00 1.257744616E+00 4.074905100E-02 1.090350000E-04 6.619800000E-05
210 310 1.298922378E+00 1.259091388E+00 3.983099000E-02 1.298825337E+00 1.259030549E+00 3.979478800E-02 9.704100000E-05 6.083900000E-05
