d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.290255297E+00 1.247541230E+00 4.271406700E-02 1.290032938E+00 1.247423208E+00 4.260973000E-02 2.223590000E-04 1.180220000E-04
150 295 1.288563008E+00 1.247114070E+00 4.144893800E-02 1.288361909E+00 1.247005220E+00 4.135668900E-02 2.010990000E-04 1.088500000E-04
150 300 1.287917186E+00 1.247656231E+00 4.026095500E-02 1.287737643E+00 1.247556324E+00 4.018131900E-02 1.795430000E-04 9.990700000E-05
150 305 1.288333517E+00 1.248725625E+00 3.960789200E-02 1.288174585E+00 1.248635860E+00 3.953872500E-02 1.589320000E-04 8.976500000E-05
150 310 1.289525946E+00 1.250838018E+00 3.868792800E-02 1.289385453E+00 1.250754920E+00 3.863053300E-02 1.404930000E-04 8.309800000E-05
150 315 1.291411515E+00 1.253487248E+00 3.792426700E-02 1.291286511E+00 1.253408364E+00 3.787814700E-02 1.250040000E-04 7.888400000E-05
150 320 1.293661708E+00 1.256106935E+00 3.755477300E-02 1.293548818E+00 1.256032412E+00 3.751640600E-02 1.128900000E-04 7.452300000E-05
150 325 1.295978612E+00 1.259082867E+00 3.689574500E-02 1.295874190E+00 1.259008223E+00 3.686596700E-02 1.044220000E-04 7.464400000E-05
150 330 1.298136280E+00 1.262058933E+00 3.607734700E-02 1.298036552E+00 1.261981408E+00 3.605514400E-02 9.972800000E-05 7.752500000E-05
150 335 1.299611404E+00 1.264518075E+00 3.509332900E-02 1.299513120E+00 1.264435826E+00 3.507729400E-02 9.828400000E-05 8.224900000E-05
150 340 1.299551167E+00 1.266757658E+00 3.279350900E-02 1.299451154E+00 1.266666162E+00 3.278499200E-02 1.000130000E-04 9.149600000E-05
180 290 1.290661522E+00 1.247720415E+00 4.294110700E-02 1.290444735E+00 1.247603231E+00 4.284150400E-02 2.167870000E-04 1.171840000E-04
180 295 1.289059618E+00 1.247380565E+00 4.167905300E-02 1.288863557E+00 1.247272558E+00 4.159099900E-02 1.960610000E-04 1.080070000E-04
180 300 1.288276644E+00 1.247843166E+00 4.043347800E-02 1.288101639E+00 1.247743999E+00 4.035764000E-02 1.750050000E-04 9.916700000E-05
180 305 1.288446245E+00 1.248801155E+00 3.964509000E-02 1.288291244E+00 1.248712099E+00 3.957914500E-02 1.550010000E-04 8.905600000E-05
180 310 1.289479689E+00 1.250670583E+00 3.880910600E-02 1.289342802E+00 1.250588223E+00 3.875457900E-02 1.368870000E-04 8.236000000E-05
180 315 1.291270096E+00 1.253146219E+00 3.812387700E-02 1.291148400E+00 1.253068591E+00 3.807980900E-02 1.216960000E-04 7.762800000E-05
180 320 1.293630172E+00 1.255780028E+00 3.785014400E-02 1.293520440E+00 1.255706384E+00 3.781405600E-02 1.097320000E-04 7.364400000E-05
180 325 1.296007424E+00 1.258791980E+00 3.721544400E-02 1.295905945E+00 1.258718419E+00 3.718752600E-02 1.014790000E-04 7.356100000E-05
180 330 1.298176650E+00 1.261749395E+00 3.642725500E-02 1.298079550E+00 1.261673034E+00 3.640651600E-02 9.710000000E-05 7.636100000E-05
180 335 1.299650740E+00 1.264161570E+00 3.548917000E-02 1.299554478E+00 1.264080276E+00 3.547420200E-02 9.626200000E-05 8.129400000E-05
180 340 1.299565308E+00 1.266289989E+00 3.327531900E-02 1.299466632E+00 1.266199247E+00 3.326738500E-02 9.867600000E-05 9.074200000E-05
210 290 1.290782091E+00 1.247826245E+00 4.295584600E-02 1.290568298E+00 1.247709408E+00 4.285889000E-02 2.137930000E-04 1.168370000E-04
