fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 10:55:16 297 39.04 1.000E+000 6.900E-001 1.888E-006 4.002E+003 3.101E+000 6.552E-009 2.100E-003 
0002 10:58:10 297 39.04 1.000E+000 6.900E-001 1.829E-006 3.715E+003 3.045E+000 7.100E-009 2.086E-003 
0003 11:03:20 297 39.04 1.000E+000 6.900E-001 1.813E-006 3.842E+003 3.063E+000 6.868E-009 2.007E-003 
0004 11:05:48 297 39.04 1.000E+000 6.900E-001 1.911E-006 3.798E+003 3.061E+000 6.933E-009 2.006E-003 
0005 11:08:18 297 39.04 1.000E+000 6.900E-001 1.982E-006 3.803E+003 3.063E+000 6.916E-009 2.033E-003 
0006 11:14:26 296.9 39.05 1.000E+000 6.900E-001 2.166E-006 3.960E+003 3.095E+000 6.602E-009 2.065E-003 
0007 11:17:48 296.9 39.05 1.000E+000 6.900E-001 2.203E-006 3.983E+003 3.118E+000 6.494E-009 2.066E-003 
0008 11:22:22 297 39.04 1.000E+000 6.900E-001 2.203E-006 4.030E+003 3.111E+000 6.553E-009 2.077E-003 
0009 11:24:42 296.9 39.05 1.000E+000 6.900E-001 2.284E-006 3.970E+003 3.102E+000 6.599E-009 2.074E-003 
0010 11:26:28 296.9 39.05 1.000E+000 6.900E-001 2.358E-006 3.918E+003 3.086E+000 6.760E-009 2.079E-003 
0011 11:29:12 296.9 39.05 1.000E+000 6.900E-001 2.275E-006 3.921E+003 3.091E+000 6.723E-009 2.057E-003 
0012 11:33:30 297 39.04 1.000E+000 6.900E-001 2.302E-006 4.022E+003 3.111E+000 6.548E-009 2.142E-003 
0013 11:37:24 297 39.04 1.000E+000 6.900E-001 2.284E-006 4.045E+003 3.109E+000 6.546E-009 2.112E-003 
