fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 10:55:16 297 39.04 1.000E+000 6.900E-001 1.895E-006 3.980E+003 3.096E+000 6.602E-009 2.090E-003 
0002 10:58:10 297 39.04 1.000E+000 6.900E-001 1.801E-006 3.980E+003 3.089E+000 6.613E-009 2.143E-003 
0003 11:03:20 297 39.04 1.000E+000 6.900E-001 1.790E-006 3.980E+003 3.091E+000 6.591E-009 2.064E-003 
0004 11:05:48 297 39.04 1.000E+000 6.900E-001 1.881E-006 3.980E+003 3.094E+000 6.576E-009 2.079E-003 
0005 11:08:18 297 39.04 1.000E+000 6.900E-001 1.939E-006 3.980E+003 3.095E+000 6.574E-009 2.097E-003 
0006 11:14:26 296.9 39.05 1.000E+000 6.900E-001 2.163E-006 3.980E+003 3.098E+000 6.565E-009 2.078E-003 
0007 11:17:48 296.9 39.05 1.000E+000 6.900E-001 2.203E-006 3.980E+003 3.117E+000 6.500E-009 2.065E-003 
0008 11:22:22 297 39.04 1.000E+000 6.900E-001 2.212E-006 3.980E+003 3.100E+000 6.668E-009 2.077E-003 
0009 11:24:42 296.9 39.05 1.000E+000 6.900E-001 2.283E-006 3.980E+003 3.103E+000 6.582E-009 2.079E-003 
0010 11:26:28 296.9 39.05 1.000E+000 6.900E-001 2.345E-006 3.980E+003 3.101E+000 6.601E-009 2.091E-003 
0011 11:29:12 296.9 39.05 1.000E+000 6.900E-001 2.260E-006 3.980E+003 3.106E+000 6.579E-009 2.068E-003 
0012 11:33:30 297 39.04 1.000E+000 6.900E-001 2.310E-006 3.980E+003 3.101E+000 6.649E-009 2.115E-003 
0013 11:37:24 297 39.04 1.000E+000 6.900E-001 2.292E-006 3.980E+003 3.098E+000 6.662E-009 2.086E-003 
