fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 7:19 293.5 39.5 1.000E+000 1.580E+000 1.221E-006 2.456E+003 3.124E+000 4.764E-009 1.444E-005 2.234E-002 1.442E-005 8.250E-008 2.560E-001 1.130E-002 7.236E-006 1.722E-003 
00S2 7:37 296.4 39.12 1.000E+000 1.542E+000 1.257E-006 2.376E+003 3.062E+000 5.794E-009 1.530E-005 2.264E-002 1.528E-005 8.866E-008 2.562E-001 1.150E-002 7.642E-006 4.571E-003 
00S3 7:59 299.2 38.75 1.000E+000 1.493E+000 1.371E-006 2.306E+003 2.994E+000 7.098E-009 1.429E-005 2.049E-002 1.428E-005 7.483E-008 2.558E-001 1.040E-002 7.125E-006 2.558E-003 
00S4 8:19 301.9 38.4 1.000E+000 1.541E+000 1.317E-006 2.242E+003 2.941E+000 8.353E-009 1.445E-005 1.987E-002 1.443E-005 7.334E-008 2.557E-001 1.010E-002 7.189E-006 1.372E-003 
00S5 8:46 304.7 38.05 1.000E+000 1.467E+000 1.437E-006 2.180E+003 2.885E+000 9.922E-009 1.477E-005 1.948E-002 1.475E-005 7.350E-008 2.558E-001 9.900E-003 7.348E-006 2.621E-003 
00S6 9:6 307 37.77 1.000E+000 1.434E+000 8.242E-007 2.132E+003 2.858E+000 1.004E-008 1.467E-005 1.786E-002 1.465E-005 6.692E-008 2.558E-001 9.000E-003 7.353E-006 1.037E-003 
00S7 9:47 312.3 37.13 1.000E+000 1.430E+000 1.554E-006 2.024E+003 2.763E+000 1.483E-008 1.434E-005 1.671E-002 1.432E-005 6.112E-008 2.554E-001 8.400E-003 7.191E-006 1.148E-003 
00S8 10:18 314.6 36.85 1.000E+000 1.399E+000 1.586E-006 1.978E+003 2.746E+000 1.616E-008 1.596E-005 1.762E-002 1.594E-005 7.190E-008 2.560E-001 8.900E-003 7.989E-006 1.381E-003 
00S9 10:39 317.5 36.52 1.000E+000 1.444E+000 1.629E-006 1.918E+003 2.695E+000 1.883E-008 1.404E-005 1.487E-002 1.402E-005 5.319E-008 2.552E-001 7.500E-003 6.998E-006 7.138E-004 
0S10 11:4 320.8 36.14 1.000E+000 1.535E+000 1.661E-006 1.847E+003 2.654E+000 2.172E-008 1.549E-005 1.531E-002 1.547E-005 6.051E-008 2.555E-001 7.700E-003 7.757E-006 6.570E-004 
0S11 11:30 322.8 35.92 1.000E+000 1.527E+000 1.780E-006 1.802E+003 2.631E+000 2.352E-008 1.403E-005 1.334E-002 1.401E-005 4.764E-008 2.549E-001 6.700E-003 7.005E-006 9.976E-004 
0S12 11:55 326 35.57 1.000E+000 1.467E+000 1.826E-006 1.725E+003 2.593E+000 2.696E-008 1.448E-005 1.287E-002 1.446E-005 4.745E-008 2.549E-001 6.500E-003 7.187E-006 5.787E-004 
0S13 12:17 328.5 35.29 1.000E+000 1.539E+000 1.704E-006 1.660E+003 2.568E+000 2.950E-008 1.563E-005 1.305E-002 1.561E-005 5.196E-008 2.551E-001 6.600E-003 7.752E-006 7.698E-004 
0S14 12:44 331.7 34.95 1.000E+000 1.427E+000 2.088E-006 1.570E+003 2.528E+000 3.352E-008 1.601E-005 1.239E-002 1.598E-005 5.047E-008 2.549E-001 6.300E-003 7.882E-006 8.410E-004 
