Ytrue Nb T d Ypred RSE
1.9E11 1.36E15 340 3.8E-4 1.13772411E11 0.301322
2.2E11 1.36E15 340 3.8E-4 1.4684627E11 0.190141
2.6E11 1.36E15 340 3.8E-4 1.79496434E11 0.160347
3.7E11 1.36E15 340 3.8E-4 2.23803478E11 0.284864
7.1E11 1.36E15 340 3.8E-4 4.73936873E11 0.182974
1.3E12 1.36E15 340 3.8E-4 1.05932957E12 0.049011
3.7E12 1.36E15 340 3.8E-4 1.7966196E12 0.559283
6.6E12 1.36E15 340 3.8E-4 5.32050588E12 0.048832
7.2E12 1.36E15 340 3.8E-4 6.7083233E12 0.005652
7.6E12 1.36E15 340 3.8E-4 4.54172526E12 0.275355
8.9E12 1.36E15 340 3.8E-4 6.6857912E12 0.084128
4.9E12 1.36E15 340 3.8E-4 6.74633776E12 0.098571
1.4E13 1.36E15 340 3.8E-4 1.76009741E13 0.052689
1.9E13 1.36E15 340 3.8E-4 2.00839978E13 0.003333
2.8E13 1.36E15 340 3.8E-4 2.95358111E13 0.003401
2.9E13 1.36E15 340 3.8E-4 2.77377366E13 0.001549
4.2E13 1.36E15 340 3.8E-4 3.62386279E13 0.019588
3.9E11 1.36E15 300 3.8E-4 3.16478433E11 0.054714
3.7E12 1.36E15 300 3.8E-4 4.74325665E12 0.057576
6.6E12 1.36E15 300 3.8E-4 7.10028992E12 0.004631
2.9E13 1.36E15 300 3.8E-4 3.04704347E13 0.002983
4.2E13 1.36E15 320 3.8E-4 4.50578031E13 0.006083
2.9E13 1.36E15 320 3.8E-4 2.16926687E13 0.081875
3.9E11 1.36E15 320 3.8E-4 3.32954394E11 0.033447
4.9E12 1.36E15 320 3.8E-4 6.39118089E12 0.06725
2.8E13 1.36E15 330 3.8E-4 2.08419774E13 0.084883
4.2E13 1.36E15 330 3.8E-4 3.07683672E13 0.092811
2.8E13 1.36E15 310 3.8E-4 2.17603942E13 0.061421
2.8E13 1.36E15 325 3.8E-4 2.20735689E13 0.054494
2.6E11 1.36E15 305 3.8E-4 2.11555203E11 0.054758

