Ytrue Nb T d Ypred RSE
1.9E11 1.36E15 340 3.8E-4 1.21626092E11 0.230401
2.2E11 1.36E15 340 3.8E-4 1.58565138E11 0.128
2.6E11 1.36E15 340 3.8E-4 1.95060236E11 0.099825
3.7E11 1.36E15 340 3.8E-4 2.6009931E11 0.144045
7.1E11 1.36E15 340 3.8E-4 5.16600463E11 0.115586
1.3E12 1.36E15 340 3.8E-4 1.14260627E12 0.021137
3.7E12 1.36E15 340 3.8E-4 1.84993146E12 0.513676
6.6E12 1.36E15 340 3.8E-4 6.012507E12 0.009663
7.2E12 1.36E15 340 3.8E-4 7.11690394E12 2.57E-4
7.6E12 1.36E15 340 3.8E-4 4.98716849E12 0.183658
8.9E12 1.36E15 340 3.8E-4 7.03592976E12 0.05691
4.9E12 1.36E15 340 3.8E-4 7.26908535E12 0.151898
1.4E13 1.36E15 340 3.8E-4 1.79518958E13 0.062212
1.9E13 1.36E15 340 3.8E-4 2.05709514E13 0.006676
2.8E13 1.36E15 340 3.8E-4 2.98980055E13 0.004972
2.9E13 1.36E15 340 3.8E-4 2.8159628E13 5.88E-4
4.2E13 1.36E15 340 3.8E-4 3.76301337E13 0.010447
3.9E11 1.36E15 300 3.8E-4 3.16016034E11 0.055405
3.7E12 1.36E15 300 3.8E-4 4.52985251E12 0.037499
6.6E12 1.36E15 300 3.8E-4 6.6629649E12 2E-5
2.9E13 1.36E15 300 3.8E-4 2.50592321E13 0.019886
4.2E13 1.36E15 320 3.8E-4 3.9279745E13 0.003513
2.9E13 1.36E15 320 3.8E-4 1.91025654E13 0.172432
3.9E11 1.36E15 320 3.8E-4 3.8121508E11 0.002235
4.9E12 1.36E15 320 3.8E-4 5.95349104E12 0.035321
2.8E13 1.36E15 330 3.8E-4 2.12151378E13 0.074761
4.2E13 1.36E15 330 3.8E-4 3.01034803E13 0.106776
2.8E13 1.36E15 310 3.8E-4 1.75243474E13 0.218901
2.8E13 1.36E15 325 3.8E-4 1.98253656E13 0.116948
2.6E11 1.36E15 305 3.8E-4 2.04670468E11 0.071475

