Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.028202014E+00 1.012589700E+00 1.561231400E-02 1.023715064E+00 1.010013045E+00 1.370201900E-02 4.486950000E-03 2.576655000E-03
1.468000E+10 1.028151168E+00 1.012589068E+00 1.556210000E-02 1.024925039E+00 1.010700225E+00 1.422481400E-02 3.226129000E-03 1.888843000E-03
2.154000E+10 1.028077013E+00 1.012588171E+00 1.548884200E-02 1.025794680E+00 1.011230680E+00 1.456400000E-02 2.282333000E-03 1.357491000E-03
3.162000E+10 1.027969185E+00 1.012586919E+00 1.538226600E-02 1.026374431E+00 1.011625744E+00 1.474868700E-02 1.594754000E-03 9.611750000E-04
4.642000E+10 1.027813082E+00 1.012585221E+00 1.522786100E-02 1.026709346E+00 1.011911959E+00 1.479738700E-02 1.103736000E-03 6.732620000E-04
6.813000E+10 1.027588534E+00 1.012583023E+00 1.500551100E-02 1.026830426E+00 1.012114939E+00 1.471548700E-02 7.581080000E-04 4.680840000E-04
1.000000E+11 1.027268545E+00 1.012580422E+00 1.468812300E-02 1.026751220E+00 1.012256557E+00 1.449466300E-02 5.173250000E-04 3.238650000E-04
1.468000E+11 1.026818754E+00 1.012577911E+00 1.424084300E-02 1.026467910E+00 1.012354433E+00 1.411347700E-02 3.508440000E-04 2.234780000E-04
2.154000E+11 1.026199013E+00 1.012576929E+00 1.362208400E-02 1.025962599E+00 1.012422847E+00 1.353975200E-02 2.364140000E-04 1.540820000E-04
3.162000E+11 1.025369582E+00 1.012580970E+00 1.278861200E-02 1.025211404E+00 1.012474621E+00 1.273678300E-02 1.581780000E-04 1.063490000E-04
4.642000E+11 1.024305503E+00 1.012597722E+00 1.170778100E-02 1.024200490E+00 1.012524077E+00 1.167641300E-02 1.050130000E-04 7.364500000E-05
6.813000E+11 1.023022150E+00 1.012642844E+00 1.037930600E-02 1.022952950E+00 1.012591530E+00 1.036142000E-02 6.920000000E-05 5.131400000E-05
1.000000E+12 1.021609451E+00 1.012745883E+00 8.863568000E-03 1.021564053E+00 1.012709755E+00 8.854298000E-03 4.539800000E-05 3.612800000E-05
1.468000E+12 1.020259324E+00 1.012958086E+00 7.301238000E-03 1.020229418E+00 1.012932230E+00 7.297188000E-03 2.990600000E-05 2.585600000E-05
2.154000E+12 1.019254436E+00 1.013359391E+00 5.895045000E-03 1.019234325E+00 1.013340430E+00 5.893895000E-03 2.011100000E-05 1.896100000E-05
3.162000E+12 1.018893781E+00 1.015375853E+00 3.517928000E-03 1.018879653E+00 1.015381327E+00 3.498326000E-03 1.412800000E-05 -5.474000000E-06
4.642000E+12 1.019381013E+00 1.043161242E+00 -2.378022900E-02 1.019370436E+00 1.043155161E+00 -2.378472500E-02 1.057700000E-05 6.081000000E-06
6.813000E+12 1.020761687E+00 1.066072942E+00 -4.531125500E-02 1.020753208E+00 1.066060031E+00 -4.530682300E-02 8.479000000E-06 1.291100000E-05
1.000000E+13 1.022965076E+00 1.083082595E+00 -6.011751900E-02 1.022957882E+00 1.083066657E+00 -6.010877500E-02 7.194000000E-06 1.593800000E-05
