T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.199724254E+00 1.193323774E+00 6.400480000E-03 1.199705885E+00 1.193279125E+00 6.426760000E-03 1.836900000E-05 4.464900000E-05
295 1.191311546E+00 1.193106045E+00 -1.794499000E-03 1.191295930E+00 1.193065314E+00 -1.769384000E-03 1.561600000E-05 4.073100000E-05
300 1.175003181E+00 1.192706503E+00 -1.770332200E-02 1.174991722E+00 1.192668675E+00 -1.767695300E-02 1.145900000E-05 3.782800000E-05
305 1.140875036E+00 1.190199559E+00 -4.932452300E-02 1.140871913E+00 1.190163588E+00 -4.929167500E-02 3.123000000E-06 3.597100000E-05
310 1.076335449E+00 1.182247928E+00 -1.059124790E-01 1.076348906E+00 1.182213886E+00 -1.058649800E-01 -1.345700000E-05 3.404200000E-05
315 1.013596529E+00 1.160854161E+00 -1.472576320E-01 1.013581944E+00 1.160825869E+00 -1.472439250E-01 1.458500000E-05 2.829200000E-05
320 1.014244688E+00 1.111373669E+00 -9.712898100E-02 1.014228754E+00 1.111362011E+00 -9.713325700E-02 1.593400000E-05 1.165800000E-05
325 1.016674761E+00 1.016040892E+00 6.338690000E-04 1.016654616E+00 1.016064102E+00 5.905140000E-04 2.014500000E-05 -2.321000000E-05
330 1.021557423E+00 1.013011212E+00 8.546211000E-03 1.021528302E+00 1.012986323E+00 8.541979000E-03 2.912100000E-05 2.488900000E-05
335 1.029851898E+00 1.015297822E+00 1.455407600E-02 1.029805617E+00 1.015268013E+00 1.453760400E-02 4.628100000E-05 2.980900000E-05
340 1.042692043E+00 1.019967463E+00 2.272458000E-02 1.042614497E+00 1.019927077E+00 2.268742000E-02 7.754600000E-05 4.038600000E-05
