fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:46:52 295 39.3 1.000E+000 8.400E-001 4.518E-006 2.736E+004 3.041E+000 3.027E-009 9.154E-004 
0T02 10:52:00 295 39.3 1.000E+000 8.400E-001 4.529E-006 2.671E+004 3.039E+000 3.035E-009 8.626E-004 
0T03 10:54:36 295 39.3 1.000E+000 8.400E-001 4.600E-006 2.400E+004 3.035E+000 3.060E-009 1.199E-003 
0T04 10:56:48 295 39.3 1.000E+000 8.400E-001 4.578E-006 2.563E+004 3.041E+000 3.027E-009 8.802E-004 
0T05 11:00:46 295 39.3 1.000E+000 8.400E-001 4.545E-006 2.735E+004 3.042E+000 3.017E-009 8.359E-004 
0T06 11:05:08 295 39.3 1.000E+000 8.400E-001 4.641E-006 2.586E+004 3.037E+000 3.046E-009 8.832E-004 
0T07 11:09:28 294.9 39.32 1.000E+000 8.400E-001 4.547E-006 2.513E+004 3.038E+000 3.027E-009 8.983E-004 
0T08 11:13:22 295.1 39.29 1.000E+000 8.400E-001 4.749E-006 2.568E+004 3.035E+000 3.066E-009 8.507E-004 
0T09 11:19:08 295.1 39.29 1.000E+000 8.400E-001 4.651E-006 2.751E+004 3.043E+000 3.033E-009 8.608E-004 
0T10 11:24:16 295.1 39.29 1.000E+000 8.400E-001 4.636E-006 2.973E+004 3.045E+000 3.016E-009 9.170E-004 
0T11 11:27:22 295 39.3 1.000E+000 8.400E-001 4.621E-006 2.905E+004 3.047E+000 2.992E-009 8.252E-004 
0T12 11:32:18 294.9 39.32 1.000E+000 8.400E-001 4.562E-006 2.878E+004 3.044E+000 2.990E-009 9.721E-004 
0T13 11:37:08 295 39.3 1.000E+000 8.400E-001 4.711E-006 2.572E+004 3.037E+000 3.045E-009 8.433E-004 
