T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.319420837E+00 1.235945154E+00 8.347568300E-02 1.278500387E+00 1.229923321E+00 4.857706600E-02 4.092045000E-02 6.021833000E-03
295 1.318836033E+00 1.238821449E+00 8.001458400E-02 1.281723257E+00 1.232267772E+00 4.945548500E-02 3.711277600E-02 6.553677000E-03
300 1.319259138E+00 1.241591641E+00 7.766749700E-02 1.285318099E+00 1.234136003E+00 5.118209600E-02 3.394103900E-02 7.455638000E-03
305 1.320714158E+00 1.243459469E+00 7.725468900E-02 1.289048240E+00 1.234454580E+00 5.459366000E-02 3.166591800E-02 9.004889000E-03
310 1.323147680E+00 1.245394522E+00 7.775315800E-02 1.292663193E+00 1.234477146E+00 5.818604700E-02 3.048448700E-02 1.091737600E-02
315 1.326337189E+00 1.246689526E+00 7.964766300E-02 1.295788225E+00 1.233438947E+00 6.234927800E-02 3.054896400E-02 1.325057900E-02
320 1.330104078E+00 1.246069333E+00 8.403474500E-02 1.298142496E+00 1.230213624E+00 6.792887200E-02 3.196158200E-02 1.585570900E-02
325 1.334077751E+00 1.245292398E+00 8.878535300E-02 1.299302529E+00 1.227415065E+00 7.188746400E-02 3.477522200E-02 1.787733300E-02
330 1.338047035E+00 1.243428802E+00 9.461823300E-02 1.299044301E+00 1.222286721E+00 7.675758000E-02 3.900273400E-02 2.114208100E-02
335 1.342029819E+00 1.239118089E+00 1.029117300E-01 1.297394818E+00 1.214801173E+00 8.259364500E-02 4.463500100E-02 2.431691600E-02
340 1.345451377E+00 1.235059661E+00 1.103917160E-01 1.293888760E+00 1.207180214E+00 8.670854600E-02 5.156261700E-02 2.787944700E-02
