Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.186529101E+00 1.162258132E+00 2.427096900E-02 1.175238591E+00 1.151510235E+00 2.372835600E-02
1.468000E+10 1.186563856E+00 1.162318012E+00 2.424584400E-02 1.178712133E+00 1.154827325E+00 2.388480800E-02
2.154000E+10 1.186614473E+00 1.162405385E+00 2.420908800E-02 1.181187054E+00 1.157218030E+00 2.396902400E-02
3.162000E+10 1.186688121E+00 1.162532225E+00 2.415589600E-02 1.182952051E+00 1.158955274E+00 2.399677700E-02
4.642000E+10 1.186794511E+00 1.162715326E+00 2.407918500E-02 1.184229695E+00 1.160255309E+00 2.397438600E-02
6.813000E+10 1.186948430E+00 1.162978180E+00 2.397025000E-02 1.185190645E+00 1.161288702E+00 2.390194300E-02
1.000000E+11 1.187167866E+00 1.163351779E+00 2.381608700E-02 1.185964218E+00 1.162181726E+00 2.378249200E-02
1.468000E+11 1.187477761E+00 1.163874607E+00 2.360315400E-02 1.186653731E+00 1.163077567E+00 2.357616400E-02
2.154000E+11 1.187906888E+00 1.164482777E+00 2.342411100E-02 1.187603762E+00 1.163934989E+00 2.366877300E-02
3.162000E+11 1.188488826E+00 1.165297640E+00 2.319118600E-02 1.188101928E+00 1.164920454E+00 2.318147400E-02
4.642000E+11 1.189254380E+00 1.166496957E+00 2.275742300E-02 1.188988753E+00 1.166236219E+00 2.275253400E-02
6.813000E+11 1.190221455E+00 1.168037868E+00 2.218358700E-02 1.190038821E+00 1.167856944E+00 2.218187700E-02
1.000000E+12 1.191386536E+00 1.169844715E+00 2.154182100E-02 1.191260763E+00 1.169718792E+00 2.154197100E-02
1.468000E+12 1.194827700E+00 1.172409650E+00 2.241805000E-02 1.194510140E+00 1.172321824E+00 2.218831600E-02
2.154000E+12 1.198131006E+00 1.173807197E+00 2.432380900E-02 1.198069202E+00 1.173746082E+00 2.432312000E-02
3.162000E+12 1.199134650E+00 1.175720208E+00 2.341444200E-02 1.199091999E+00 1.175677588E+00 2.341441100E-02
4.642000E+12 1.203730873E+00 1.177250085E+00 2.648078800E-02 1.203579313E+00 1.177220318E+00 2.635899500E-02
6.813000E+12 1.206414199E+00 1.178875334E+00 2.753886500E-02 1.206392641E+00 1.178854701E+00 2.753794000E-02
1.000000E+13 1.207514355E+00 1.181278475E+00 2.623588000E-02 1.207499589E+00 1.181168052E+00 2.633153700E-02
