Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.007929669E+00 1.085990360E+00 -7.806069100E-02 1.007357244E+00 1.085176575E+00 -7.781933100E-02
1.468000E+10 1.007955384E+00 1.086109910E+00 -7.815452600E-02 1.007512532E+00 1.085541288E+00 -7.802875600E-02
2.154000E+10 1.007862082E+00 1.086284639E+00 -7.842255700E-02 1.007632463E+00 1.085884468E+00 -7.825200500E-02
3.162000E+10 1.007890575E+00 1.086539722E+00 -7.864914700E-02 1.007856110E+00 1.086254949E+00 -7.839883900E-02
4.642000E+10 1.007935876E+00 1.086910675E+00 -7.897479900E-02 1.007931095E+00 1.086704878E+00 -7.877378300E-02
6.813000E+10 1.007993220E+00 1.087448014E+00 -7.945479400E-02 1.007916159E+00 1.087296223E+00 -7.938006400E-02
1.000000E+11 1.008175815E+00 1.088221807E+00 -8.004599200E-02 1.008026805E+00 1.088106802E+00 -8.007999700E-02
1.468000E+11 1.008348817E+00 1.089326086E+00 -8.097726900E-02 1.008267751E+00 1.089236249E+00 -8.096849800E-02
2.154000E+11 1.008171395E+00 1.090881947E+00 -8.271055200E-02 1.008144771E+00 1.090809305E+00 -8.266453400E-02
3.162000E+11 1.009179361E+00 1.092371473E+00 -8.319211200E-02 1.009219734E+00 1.092319862E+00 -8.310012800E-02
4.642000E+11 1.008808270E+00 1.093731409E+00 -8.492313900E-02 1.008793658E+00 1.093690971E+00 -8.489731300E-02
6.813000E+11 1.009184244E+00 1.095480086E+00 -8.629584200E-02 1.009175361E+00 1.095447732E+00 -8.627237100E-02
1.000000E+12 1.019116917E+00 1.097624237E+00 -7.850732000E-02 1.022801343E+00 1.097597769E+00 -7.479642600E-02
1.468000E+12 1.040722711E+00 1.098294971E+00 -5.757226000E-02 1.040710133E+00 1.098283104E+00 -5.757297100E-02
2.154000E+12 1.055697025E+00 1.098950008E+00 -4.325298300E-02 1.055684338E+00 1.098941498E+00 -4.325716000E-02
3.162000E+12 1.067375215E+00 1.099658974E+00 -3.228375900E-02 1.067367232E+00 1.099652825E+00 -3.228559300E-02
4.642000E+12 1.075180183E+00 1.100544063E+00 -2.536388000E-02 1.075172997E+00 1.100539584E+00 -2.536658700E-02
6.813000E+12 1.081230800E+00 1.102086549E+00 -2.085574900E-02 1.081223818E+00 1.102071690E+00 -2.084787200E-02
1.000000E+13 1.084522753E+00 1.103549573E+00 -1.902682000E-02 1.084521574E+00 1.103536892E+00 -1.901531800E-02
