Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.226679164E+00 1.157529763E+00 6.914940100E-02 1.174922711E+00 1.128586473E+00 4.633623800E-02
1.468000E+10 1.226739363E+00 1.158108218E+00 6.863114500E-02 1.187567231E+00 1.137033299E+00 5.053393200E-02
2.154000E+10 1.226762122E+00 1.158336615E+00 6.842550700E-02 1.197342419E+00 1.143815272E+00 5.352714700E-02
3.162000E+10 1.226795333E+00 1.158633993E+00 6.816134000E-02 1.204650163E+00 1.149341385E+00 5.530877800E-02
4.642000E+10 1.226843533E+00 1.159061678E+00 6.778185500E-02 1.209983868E+00 1.154055525E+00 5.592834300E-02
6.813000E+10 1.226912980E+00 1.159671502E+00 6.724147800E-02 1.213820125E+00 1.158195487E+00 5.562463800E-02
1.000000E+11 1.227012309E+00 1.161696016E+00 6.531629300E-02 1.216566156E+00 1.159332346E+00 5.723381000E-02
1.468000E+11 1.227152706E+00 1.164757903E+00 6.239480300E-02 1.218546839E+00 1.162227788E+00 5.631905100E-02
2.154000E+11 1.227348062E+00 1.169433533E+00 5.791452900E-02 1.220011145E+00 1.167651977E+00 5.235916800E-02
3.162000E+11 1.227613743E+00 1.171624964E+00 5.598877900E-02 1.221145262E+00 1.171170320E+00 4.997494200E-02
4.642000E+11 1.227964533E+00 1.174671865E+00 5.329266800E-02 1.226032248E+00 1.173815753E+00 5.221649500E-02
6.813000E+11 1.228409865E+00 1.176789718E+00 5.162014700E-02 1.227513149E+00 1.176195169E+00 5.131798000E-02
1.000000E+12 1.228948175E+00 1.179800213E+00 4.914796200E-02 1.228341254E+00 1.179385054E+00 4.895620000E-02
1.468000E+12 1.229566421E+00 1.182791443E+00 4.677497800E-02 1.229152889E+00 1.182501913E+00 4.665097600E-02
2.154000E+12 1.235820644E+00 1.188183159E+00 4.763748500E-02 1.233938296E+00 1.187593981E+00 4.634431500E-02
3.162000E+12 1.241534267E+00 1.192351591E+00 4.918267600E-02 1.237063697E+00 1.192206917E+00 4.485678000E-02
4.642000E+12 1.247598250E+00 1.195733053E+00 5.186519700E-02 1.247452263E+00 1.195374857E+00 5.207740600E-02
6.813000E+12 1.248219891E+00 1.200829556E+00 4.739033500E-02 1.248107057E+00 1.201024702E+00 4.708235500E-02
1.000000E+13 1.248776571E+00 1.20251544E+00 4.626113100E-02 1.248674251E+00 1.20251544E+00 4.615881100E-02
