0.0014 -7.8190E-0006
0.0114  1.6879E-0005
0.0215  3.1340E-0005
0.0325  4.7443E-0005
0.0425  6.2111E-0005
0.0524  7.7085E-0005
0.0624  9.2663E-0005
0.0725  1.0854E-0004
0.0824  1.2492E-0004
0.0926  1.4412E-0004
0.1025  1.5879E-0004
0.1125  1.7668E-0004
0.1224  1.9528E-0004
0.1324  2.1457E-0004
0.1425  2.3487E-0004
0.1525  2.5638E-0004
0.1626  2.7859E-0004
0.1726  3.0231E-0004
0.1828  3.2744E-0004
0.1925  3.5437E-0004
0.2026  3.8352E-0004
0.2126  4.1417E-0004
0.2225  4.4834E-0004
0.2325  4.8553E-0004
0.2426  5.2673E-0004
0.2525  5.7296E-0004
0.2625  6.2322E-0004
0.2725  6.8050E-0004
0.2825  7.4482E-0004
0.2924  8.1819E-0004
0.3024  9.0161E-0004
0.3124  1.0001E-0003
0.3223  1.1127E-0003
0.3322  1.2453E-0003
0.3421  1.4041E-0003
0.3519  1.5911E-0003
0.3618  1.8222E-0003
0.3717  2.1016E-0003
0.3815  2.4473E-0003
0.3912  2.8644E-0003
0.4009  3.3689E-0003
0.4103  3.9841E-0003
0.4197  4.7303E-0003
0.4292  5.6259E-0003
0.4385  6.7005E-0003
0.4490  8.1333E-0003
0.4586  9.6458E-0003
0.4695  1.1686E-0002
0.4802  1.3974E-0002
0.4908  1.6511E-0002
0.5012  1.9268E-0002
