N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -4.094772200E-02 -4.750724500E-02 -5.394987400E-02 -6.106234800E-02
1.600000000E+01 3.104504100E-02 3.110475500E-02 3.108853700E-02 3.037778300E-02
1.700000000E+01 5.333423600E-02 5.320633900E-02 5.177915900E-02 5.453599900E-02
1.549996187E+01 1.915347300E-02 1.761606800E-02 1.781276600E-02 1.744072800E-02
1.649996187E+01 5.095996500E-02 5.095091500E-02 5.140107000E-02 5.145274600E-02
1.674996808E+01 5.606584900E-02 5.497262900E-02 5.579484200E-02 5.586982100E-02
1.624993176E+01 4.015024100E-02 4.054314100E-02 4.067236100E-02 4.078272700E-02
1.574996808E+01 2.569702700E-02 2.556024500E-02 2.468785000E-02 2.507510700E-02
1.524993176E+01 1.907296000E-03 -2.648570000E-04 -1.920737000E-03 -3.709265000E-03
