N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -2.116504000E-03 1.317310000E-04 1.161638000E-03 5.003100000E-04
1.600000000E+01 3.073056100E-02 3.065672500E-02 3.059455400E-02 2.983115400E-02
1.700000000E+01 6.497742300E-02 6.474581400E-02 6.368172400E-02 6.410961700E-02
1.549996187E+01 2.283427700E-02 2.228012600E-02 2.331228100E-02 2.357332800E-02
1.649996187E+01 5.230318800E-02 5.183437300E-02 5.204625100E-02 5.201688400E-02
1.674996808E+01 6.113971400E-02 5.970983200E-02 6.034909100E-02 6.060485800E-02
1.624993176E+01 3.995685900E-02 3.995118900E-02 3.988230800E-02 3.993093300E-02
1.574996808E+01 2.646353700E-02 2.655324700E-02 2.593515200E-02 2.650265100E-02
1.524993176E+01 1.393213200E-02 1.466758200E-02 1.554458200E-02 1.583339600E-02
