N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -3.713399500E-02 -4.117395800E-02 -4.462093800E-02 -4.834562400E-02
1.600000000E+01 3.155699300E-02 3.142161900E-02 3.119583000E-02 3.036081200E-02
1.700000000E+01 5.894241700E-02 5.729307200E-02 5.481512200E-02 5.498432600E-02
1.549996187E+01 1.928572900E-02 1.806102000E-02 1.862961500E-02 1.867784700E-02
1.649996187E+01 5.383515800E-02 5.273225100E-02 5.223163900E-02 5.148054600E-02
1.674996808E+01 6.045776900E-02 5.785998200E-02 5.736060500E-02 5.654496100E-02
1.624993176E+01 4.162798000E-02 4.142980400E-02 4.103560100E-02 4.066666200E-02
1.574996808E+01 2.576734100E-02 2.567636400E-02 2.487081700E-02 2.538403100E-02
1.524993176E+01 2.876482000E-03 1.585820000E-03 9.597010000E-04 3.263410000E-04
