N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -3.894118100E-02 -4.405094400E-02 -4.873878300E-02 -5.381977000E-02
1.600000000E+01 3.146615200E-02 3.139155300E-02 3.122661100E-02 3.044319800E-02
1.700000000E+01 5.740182900E-02 5.618924000E-02 5.397024900E-02 5.459677900E-02
1.549996187E+01 1.915596300E-02 1.780328500E-02 1.822689700E-02 1.811948500E-02
1.649996187E+01 5.328581900E-02 5.253880800E-02 5.233641000E-02 5.180968600E-02
1.674996808E+01 5.948855400E-02 5.736311300E-02 5.724280000E-02 5.664932800E-02
1.624993176E+01 4.136500400E-02 4.135799300E-02 4.113263100E-02 4.091209200E-02
1.574996808E+01 2.572816500E-02 2.561881300E-02 2.477405900E-02 2.525009200E-02
1.524993176E+01 2.354063000E-03 7.015210000E-04 -3.418480000E-04 -1.429679000E-03
