N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 315 2.100E-4 1.172319954E+00 1.175436783E+00
1.468000E+10 3.162E+15 315 2.100E-4 1.173800919E+00 1.175935048E+00
2.154000E+10 3.162E+15 315 2.100E-4 1.175195645E+00 1.176654867E+00
3.162000E+10 3.162E+15 315 2.100E-4 1.176690157E+00 1.177687235E+00
4.642000E+10 3.162E+15 315 2.100E-4 1.178471030E+00 1.179152327E+00
6.813000E+10 3.162E+15 315 2.100E-4 1.180734533E+00 1.181200439E+00
1.000000E+11 3.162E+15 315 2.100E-4 1.183683739E+00 1.184003018E+00
1.468000E+11 3.162E+15 315 2.100E-4 1.187505599E+00 1.187725317E+00
2.154000E+11 3.162E+15 315 2.100E-4 1.192320222E+00 1.192472557E+00
3.162000E+11 3.162E+15 315 2.100E-4 1.198105880E+00 1.198212775E+00
4.642000E+11 3.162E+15 315 2.100E-4 1.204632129E+00 1.204708459E+00
6.813000E+11 3.162E+15 315 2.100E-4 1.211464986E+00 1.211520669E+00
1.000000E+12 3.162E+15 315 2.100E-4 1.218094680E+00 1.218136231E+00
1.468000E+12 3.162E+15 315 2.100E-4 1.224138498E+00 1.224170174E+00
2.154000E+12 3.162E+15 315 2.100E-4 1.229471769E+00 1.229496382E+00
3.162000E+12 3.162E+15 315 2.100E-4 1.234191454E+00 1.234210962E+00
4.642000E+12 3.162E+15 315 2.100E-4 1.238480779E+00 1.238496568E+00
6.813000E+12 3.162E+15 315 2.100E-4 1.242618415E+00 1.242631484E+00
1.000000E+13 3.162E+15 315 2.100E-4 1.246490596E+00 1.246501614E+00
