N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 330 2.400E-4 1.007815783E+00 1.008918776E+00
1.468000E+10 3.162E+15 330 2.400E-4 1.008127009E+00 1.008915209E+00
2.154000E+10 3.162E+15 330 2.400E-4 1.008354148E+00 1.008910586E+00
3.162000E+10 3.162E+15 330 2.400E-4 1.008515385E+00 1.008905079E+00
4.642000E+10 3.162E+15 330 2.400E-4 1.008627890E+00 1.008899619E+00
6.813000E+10 3.162E+15 330 2.400E-4 1.008707577E+00 1.008896869E+00
1.000000E+11 3.162E+15 330 2.400E-4 1.008770854E+00 1.008903073E+00
1.468000E+11 3.162E+15 330 2.400E-4 1.008838191E+00 1.008931201E+00
2.154000E+11 3.162E+15 330 2.400E-4 1.008939331E+00 1.009005613E+00
3.162000E+11 3.162E+15 330 2.400E-4 1.011738982E+00 1.011736407E+00
4.642000E+11 3.162E+15 330 2.400E-4 1.045233087E+00 1.045254468E+00
6.813000E+11 3.162E+15 330 2.400E-4 1.079166714E+00 1.079202564E+00
1.000000E+12 3.162E+15 330 2.400E-4 1.109886575E+00 1.109928597E+00
1.468000E+12 3.162E+15 330 2.400E-4 1.135425149E+00 1.135467754E+00
2.154000E+12 3.162E+15 330 2.400E-4 1.155502995E+00 1.155541695E+00
3.162000E+12 3.162E+15 330 2.400E-4 1.170886766E+00 1.170926111E+00
4.642000E+12 3.162E+15 330 2.400E-4 1.183063756E+00 1.183099658E+00
6.813000E+12 3.162E+15 330 2.400E-4 1.193268665E+00 1.193283674E+00
1.000000E+13 3.162E+15 330 2.400E-4 1.201879001E+00 1.201891775E+00
