X Y Yfit
2.1382000E-2 3.7950000E-6 5.6899318E-6
4.1185000E-2 1.1385000E-5 1.2118652E-5
6.2119000E-2 2.0240000E-5 2.0394537E-5
8.1356000E-2 2.9095000E-5 2.9625950E-5
1.0116000E-1 4.3010000E-5 4.1102603E-5
1.2039000E-1 5.9454000E-5 5.4556850E-5
1.4133000E-1 8.0959000E-5 7.2346966E-5
1.6057000E-1 1.1005000E-4 9.2184498E-5
1.8093000E-1 1.4168000E-4 1.1759852E-4
2.0130000E-1 1.8216000E-4 1.4854018E-4
2.2110000E-1 2.2517000E-4 1.8503366E-4
2.4091000E-1 2.8336000E-4 2.2921540E-4
2.6071000E-1 3.4155000E-4 2.8264579E-4
2.8108000E-1 4.0986000E-4 3.4933445E-4
3.0088000E-1 4.8829000E-4 4.2796845E-4
3.2181000E-1 5.7810000E-4 5.2912483E-4
3.4048000E-1 6.7297000E-4 6.3835411E-4
3.6029000E-1 7.8935000E-4 7.7815574E-4
3.8066000E-1 9.3483000E-4 9.5346489E-4
4.0102000E-1 1.0866000E-3 1.1688471E-3
4.2026000E-1 1.2966000E-3 1.4198032E-3
4.4006000E-1 1.5445000E-3 1.7421522E-3
4.5987000E-1 1.9430000E-3 2.1556983E-3
4.8080000E-1 2.4515000E-3 2.7414706E-3
5.0060000E-1 3.2257000E-3 3.5200220E-3
5.2097000E-1 4.6172000E-3 4.6985063E-3
5.4021000E-1 6.6602000E-3 6.3821589E-3
5.6058000E-1 9.7531000E-3 9.0896260E-3
5.8264000E-1 1.3446000E-2 1.3487718E-2
6.0301000E-1 1.9391000E-2 1.9122449E-2
6.1998000E-1 2.5732000E-2 2.4962035E-2
6.4318000E-1 3.3135000E-2 3.4428341E-2
6.5619000E-1 4.0974000E-2 4.0368194E-2
