N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.025830422E+00 1.024826322E+00 1.024063959E+00 1.023451854E+00
1.600000000E+01 1.232337741E+00 1.225129254E+00 1.218386669E+00 1.212783007E+00
1.700000000E+01 1.237654993E+00 1.230519431E+00 1.224889711E+00 1.220608637E+00
1.549996187E+01 1.118935558E+00 1.100173172E+00 1.083810195E+00 1.069045845E+00
1.649996187E+01 1.236478804E+00 1.228665289E+00 1.221718435E+00 1.215740751E+00
1.674996808E+01 1.235514547E+00 1.227572028E+00 1.220858356E+00 1.215370548E+00
1.624993176E+01 1.237244673E+00 1.229812772E+00 1.223129934E+00 1.216924928E+00
1.574996808E+01 1.212639652E+00 1.199864321E+00 1.192212344E+00 1.185041286E+00
1.524993176E+01 1.012585221E+00 1.011497108E+00 1.010703016E+00 1.010090003E+00
