N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.164641477E+00 1.156123400E+00 1.148059461E+00 1.140196857E+00
1.600000000E+01 1.229362245E+00 1.225688157E+00 1.222882282E+00 1.220168472E+00
1.700000000E+01 1.248320994E+00 1.245096592E+00 1.242599499E+00 1.240834473E+00
1.549996187E+01 1.213649561E+00 1.210328499E+00 1.207508401E+00 1.204689654E+00
1.649996187E+01 1.232361489E+00 1.228190080E+00 1.225057361E+00 1.222417386E+00
1.674996808E+01 1.236723643E+00 1.232930557E+00 1.229695339E+00 1.227543467E+00
1.624993176E+01 1.232060020E+00 1.228165942E+00 1.225059828E+00 1.222389318E+00
1.574996808E+01 1.222041663E+00 1.218697884E+00 1.215918529E+00 1.213458458E+00
1.524993176E+01 1.202241575E+00 1.198430217E+00 1.194631267E+00 1.191131684E+00
