28	1.134E-4
48	1.138E-4
66	1.143E-4
85	1.145E-4
104	1.148E-4
123	1.153E-4
142	1.157E-4
161	1.161E-4
180	1.165E-4
199	1.169E-4
218	1.169E-4
238	1.174E-4
256	1.181E-4
275	1.186E-4
294	1.186E-4
313	1.194E-4
332	1.193E-4
351	1.198E-4
370	1.203E-4
389	1.208E-4
408	1.209E-4
430	1.211E-4
446	1.217E-4
465	1.22E-4
484	1.222E-4
503	1.223E-4
522	1.223E-4
541	1.229E-4
560	1.232E-4
579	1.235E-4
598	1.238E-4
618	1.237E-4
636	1.241E-4
655	1.242E-4
674	1.249E-4
693	1.249E-4
712	1.251E-4
731	1.252E-4
750	1.258E-4
769	1.262E-4
788	1.263E-4
808	1.263E-4
826	1.264E-4
845	1.267E-4
864	1.269E-4
883	1.274E-4
902	1.276E-4
921	1.279E-4
940	1.28E-4
959	1.28E-4
978	1.283E-4
998	1.283E-4
1016	1.283E-4
1035	1.284E-4
1054	1.288E-4
1073	1.292E-4
1092	1.296E-4
1111	1.294E-4
1130	1.29E-4
1149	1.295E-4
1168	1.301E-4
1188	1.3E-4
1206	1.303E-4
1225	1.3E-4
1244	1.299E-4
1263	1.301E-4
1282	1.306E-4
1301	1.305E-4
1320	1.303E-4
1339	1.301E-4
1358	1.304E-4
1378	1.307E-4
1396	1.31E-4
1415	1.309E-4
1434	1.307E-4
1453	1.307E-4
1472	1.311E-4
1491	1.315E-4
1510	1.314E-4
1529	1.313E-4
1548	1.313E-4
1568	1.317E-4
1586	1.319E-4
1605	1.319E-4
1624	1.323E-4
1643	1.321E-4
1662	1.32E-4
1681	1.324E-4
1700	1.327E-4
1719	1.328E-4
1738	1.327E-4
1758	1.327E-4
1776	1.327E-4
1795	1.329E-4
1814	1.331E-4
1833	1.329E-4
1852	1.329E-4
1871	1.329E-4
1890	1.33E-4
1909	1.333E-4
1928	1.335E-4
1948	1.332E-4
1966	1.331E-4
1985	1.333E-4
2004	1.335E-4
2023	1.335E-4
2042	1.333E-4
2061	1.334E-4
2080	1.335E-4
2099	1.334E-4
2118	1.337E-4
2138	1.337E-4
2156	1.337E-4
2175	1.337E-4
2194	1.339E-4
2213	1.341E-4
2232	1.342E-4
2251	1.338E-4
2270	1.338E-4
2289	1.336E-4
2308	1.339E-4
2328	1.343E-4
2346	1.342E-4
2365	1.34E-4
2384	1.337E-4
2403	1.341E-4
2422	1.344E-4
2441	1.344E-4
2460	1.342E-4
2479	1.342E-4
2498	1.342E-4
2520	1.346E-4
2536	1.344E-4
2555	1.344E-4
2574	1.342E-4
2593	1.341E-4
2612	1.345E-4
2631	1.346E-4
2650	1.345E-4
2669	1.344E-4
2688	1.345E-4
2708	1.344E-4
2726	1.345E-4
2745	1.348E-4
2764	1.346E-4
2783	1.344E-4
2802	1.343E-4
2821	1.346E-4
2840	1.351E-4
2859	1.35E-4
2878	1.348E-4
2898	1.338E-4
2916	1.34E-4
2935	1.344E-4
2954	1.344E-4
2973	1.343E-4
2992	1.343E-4
3011	1.339E-4
3030	1.341E-4
