T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164764845E+00 1.137816379E+00 2.694846600E-02 1.155752184E+00 1.134401583E+00 2.135060100E-02
295 1.168416029E+00 1.140478072E+00 2.793795700E-02 1.159235434E+00 1.132901893E+00 2.633354100E-02
300 1.168095369E+00 1.139619857E+00 2.847551200E-02 1.164397751E+00 1.136365675E+00 2.803207600E-02
305 1.173437835E+00 1.145026653E+00 2.841118200E-02 1.167997053E+00 1.140898855E+00 2.709819800E-02
310 1.176395154E+00 1.150295718E+00 2.609943600E-02 1.168664421E+00 1.145119531E+00 2.354489000E-02
315 1.176100931E+00 1.154932069E+00 2.116886200E-02 1.170201507E+00 1.148539696E+00 2.166181100E-02
320 1.166176702E+00 1.159168429E+00 7.008273000E-03 1.159561215E+00 1.151372675E+00 8.188540000E-03
325 1.156788216E+00 1.162567235E+00 -5.779019000E-03 1.149807667E+00 1.156315560E+00 -6.507893000E-03
330 1.137089567E+00 1.165245637E+00 -2.815607000E-02 1.130167162E+00 1.154179164E+00 -2.401200200E-02
335 1.117222618E+00 1.166167382E+00 -4.894476400E-02 1.112057131E+00 1.153389070E+00 -4.133193900E-02
340 1.102870719E+00 1.148992635E+00 -4.612191600E-02 1.097810089E+00 1.136791288E+00 -3.898119900E-02
