T nFsrh nFBsrh dnsrh nF nFB dn
290 1.153679736E+00 1.130506833E+00 2.317290300E-02 1.147254106E+00 1.129418414E+00 1.783569200E-02
295 1.149359290E+00 1.136243095E+00 1.311619500E-02 1.148001458E+00 1.134831466E+00 1.316999200E-02
300 1.151946100E+00 1.141622161E+00 1.032393900E-02 1.150274134E+00 1.137928899E+00 1.234523500E-02
305 1.141735087E+00 1.141810590E+00 -7.550300000E-05 1.139991154E+00 1.137070333E+00 2.920821000E-03
310 1.118156729E+00 1.142121675E+00 -2.396494600E-02 1.116495752E+00 1.139532473E+00 -2.303672100E-02
315 1.105597236E+00 1.145642285E+00 -4.004504900E-02 1.104091719E+00 1.142472952E+00 -3.838123300E-02
320 1.083155865E+00 1.143035482E+00 -5.987961700E-02 1.081563502E+00 1.139609291E+00 -5.804578900E-02
325 1.022042904E+00 1.121607070E+00 -9.956416600E-02 1.020744767E+00 1.118649512E+00 -9.790474500E-02
330 1.009596639E+00 1.085443880E+00 -7.584724100E-02 1.009990719E+00 1.083464303E+00 -7.347358400E-02
335 1.006300441E+00 1.061077102E+00 -5.477666100E-02 1.005739356E+00 1.059283513E+00 -5.354415700E-02
340 1.007194388E+00 1.008731636E+00 -1.537248000E-03 1.006756224E+00 1.007856322E+00 -1.100098000E-03
